stock_code,corp_code,corp_name,rcept_no,rcept_dt,report_nm,report_type,period_key,is_correction
006800,00111722,미래에셋증권,20250319000871,2025-03-19,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
006800,00111722,미래에셋증권,20250515002814,2025-05-15,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
006800,00111722,미래에셋증권,20250814004060,2025-08-14,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
006800,00111722,미래에셋증권,20260316001394,2026-03-16,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
006800,00111722,미래에셋증권,20260317000237,2026-03-17,[첨부정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
006800,00111722,미래에셋증권,20260515002972,2026-05-15,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
006840,00125080,AK홀딩스,20210322001104,2021-03-22,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
006840,00125080,AK홀딩스,20210323000581,2021-03-23,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
007070,00140177,GS리테일,20201116000581,2020-11-16,분기보고서 (2020.09),Q3,분기보고서 (2020.09),False
007070,00140177,GS리테일,20210701000240,2021-07-01,[기재정정]분기보고서 (2020.09),Q3,분기보고서 (2020.09),True
007070,00140177,GS리테일,20210429000798,2021-04-29,분기보고서 (2021.03),Q1,분기보고서 (2021.03),False
007070,00140177,GS리테일,20210510000851,2021-05-10,[기재정정]분기보고서 (2021.03),Q1,분기보고서 (2021.03),True
007070,00140177,GS리테일,20210511000600,2021-05-11,[기재정정]분기보고서 (2021.03),Q1,분기보고서 (2021.03),True
007070,00140177,GS리테일,20210701000278,2021-07-01,[기재정정]분기보고서 (2021.03),Q1,분기보고서 (2021.03),True
007070,00140177,GS리테일,20240516000993,2024-05-16,분기보고서 (2024.03),Q1,분기보고서 (2024.03),False
007070,00140177,GS리테일,20240717000421,2024-07-17,[기재정정]분기보고서 (2024.03),Q1,분기보고서 (2024.03),True
007070,00140177,GS리테일,20190401001023,2019-04-01,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
007070,00140177,GS리테일,20190401003762,2019-04-01,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
007070,00140177,GS리테일,20200330002113,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
007070,00140177,GS리테일,20200512000554,2020-05-12,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
007070,00140177,GS리테일,20210302003597,2021-03-02,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
007070,00140177,GS리테일,20210317000726,2021-03-17,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
007070,00140177,GS리테일,20210701000250,2021-07-01,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
007070,00140177,GS리테일,20240313001562,2024-03-13,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
007070,00140177,GS리테일,20240401004251,2024-04-01,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
007310,00141529,오뚜기,20180814000957,2018-08-14,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
007310,00141529,오뚜기,20180828000201,2018-08-28,[기재정정]반기보고서 (2018.06),H1,반기보고서 (2018.06),True
007310,00141529,오뚜기,20231114000973,2023-11-14,분기보고서 (2023.09),Q3,분기보고서 (2023.09),False
007310,00141529,오뚜기,20231120000665,2023-11-20,[기재정정]분기보고서 (2023.09),Q3,분기보고서 (2023.09),True
007340,00116949,DN오토모티브,20180515002612,2018-05-15,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
007340,00116949,DN오토모티브,20180518000316,2018-05-18,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
007340,00116949,DN오토모티브,20190329002701,2019-03-29,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
007340,00116949,DN오토모티브,20190701000100,2019-07-01,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
007340,00116949,DN오토모티브,20230316001570,2023-03-16,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
007340,00116949,DN오토모티브,20230322001200,2023-03-22,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
007340,00116949,DN오토모티브,20240314000912,2024-03-14,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
007340,00116949,DN오토모티브,20240315000015,2024-03-15,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
007390,00117276,네이처셀,20180814001675,2018-08-14,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
007390,00117276,네이처셀,20190321000902,2019-03-21,[기재정정]반기보고서 (2018.06),H1,반기보고서 (2018.06),True
007390,00117276,네이처셀,20180514000376,2018-05-14,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
007390,00117276,네이처셀,20180814001604,2018-08-14,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
007390,00117276,네이처셀,20190321000876,2019-03-21,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
007390,00117276,네이처셀,20181114002656,2018-11-14,분기보고서 (2018.09),Q3,분기보고서 (2018.09),False
007390,00117276,네이처셀,20190321000912,2019-03-21,[기재정정]분기보고서 (2018.09),Q3,분기보고서 (2018.09),True
007390,00117276,네이처셀,20221114002550,2022-11-14,분기보고서 (2022.09),Q3,분기보고서 (2022.09),False
007390,00117276,네이처셀,20221115000005,2022-11-15,[기재정정]분기보고서 (2022.09),Q3,분기보고서 (2022.09),True
007390,00117276,네이처셀,20180412002330,2018-04-12,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
007390,00117276,네이처셀,20180814001570,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
007390,00117276,네이처셀,20190321000842,2019-03-21,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
007460,00152385,에이프로젠,20180814002828,2018-08-14,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
007460,00152385,에이프로젠,20180903000157,2018-09-03,[기재정정]반기보고서 (2018.06),H1,반기보고서 (2018.06),True
007460,00152385,에이프로젠,20200813000432,2020-08-13,반기보고서 (2020.06),H1,반기보고서 (2020.06),False
007460,00152385,에이프로젠,20201113001175,2020-11-13,[기재정정]반기보고서 (2020.06),H1,반기보고서 (2020.06),True
007460,00152385,에이프로젠,20200515000734,2020-05-15,분기보고서 (2020.03),Q1,분기보고서 (2020.03),False
007460,00152385,에이프로젠,20200515002019,2020-05-15,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
007460,00152385,에이프로젠,20201113000828,2020-11-13,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
007460,00152385,에이프로젠,20200330003859,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
007460,00152385,에이프로젠,20201113000797,2020-11-13,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
007570,00146454,일양약품,20180514005765,2018-05-14,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
007570,00146454,일양약품,20180814002407,2018-08-14,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
007570,00146454,일양약품,20200515001467,2020-05-15,분기보고서 (2020.03),Q1,분기보고서 (2020.03),False
007570,00146454,일양약품,20200528000651,2020-05-28,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
007570,00146454,일양약품,20200528000759,2020-05-28,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
007570,00146454,일양약품,20210201000496,2021-02-01,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
007570,00146454,일양약품,20180402003602,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
007570,00146454,일양약품,20180814002374,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
007570,00146454,일양약품,20180817000237,2018-08-17,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
007570,00146454,일양약품,20190401003542,2019-04-01,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
007570,00146454,일양약품,20190813000206,2019-08-13,[기재정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
007570,00146454,일양약품,20230316000222,2023-03-16,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
007570,00146454,일양약품,20250327000896,2025-03-27,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
007570,00146454,일양약품,20240314000963,2024-03-14,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
007570,00146454,일양약품,20250327000993,2025-03-27,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
007660,00107613,이수페타시스,20210817001037,2021-08-17,반기보고서 (2021.06),H1,반기보고서 (2021.06),False
007660,00107613,이수페타시스,20210817002175,2021-08-17,[기재정정]반기보고서 (2021.06),H1,반기보고서 (2021.06),True
007660,00107613,이수페타시스,20230814002566,2023-08-14,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
007660,00107613,이수페타시스,20230814002956,2023-08-14,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
007660,00107613,이수페타시스,20200515002009,2020-05-15,분기보고서 (2020.03),Q1,분기보고서 (2020.03),False
007660,00107613,이수페타시스,20200518000295,2020-05-18,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
007660,00107613,이수페타시스,20210323001115,2021-03-23,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
007660,00107613,이수페타시스,20210405003044,2021-04-05,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
007660,00107613,이수페타시스,20250320001435,2025-03-20,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
007660,00107613,이수페타시스,20250321001007,2025-03-21,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
007700,00126487,F&F 홀딩스,20180330000284,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
007700,00126487,F&F 홀딩스,20180413000372,2018-04-13,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
007700,00126487,F&F 홀딩스,20220317001015,2022-03-17,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
007700,00126487,F&F 홀딩스,20220816001167,2022-08-16,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
007810,00152686,코리아써키트,20180814001166,2018-08-14,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
007810,00152686,코리아써키트,20180814002778,2018-08-14,[기재정정]반기보고서 (2018.06),H1,반기보고서 (2018.06),True
007810,00152686,코리아써키트,20191114000743,2019-11-14,분기보고서 (2019.09),Q3,분기보고서 (2019.09),False
007810,00152686,코리아써키트,20191118000038,2019-11-18,[기재정정]분기보고서 (2019.09),Q3,분기보고서 (2019.09),True
007810,00152686,코리아써키트,20210319001241,2021-03-19,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
007810,00152686,코리아써키트,20210326000871,2021-03-26,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
008350,00107224,남선알미늄,20240814003360,2024-08-14,반기보고서 (2024.06),H1,반기보고서 (2024.06),False
008350,00107224,남선알미늄,20241224000367,2024-12-24,[기재정정]반기보고서 (2024.06),H1,반기보고서 (2024.06),True
008350,00107224,남선알미늄,20250814003439,2025-08-14,반기보고서 (2025.06),H1,반기보고서 (2025.06),False
008350,00107224,남선알미늄,20260323001420,2026-03-23,[기재정정]반기보고서 (2025.06),H1,반기보고서 (2025.06),True
008350,00107224,남선알미늄,20201116000891,2020-11-16,분기보고서 (2020.09),Q3,분기보고서 (2020.09),False
008350,00107224,남선알미늄,20201116002000,2020-11-16,[기재정정]분기보고서 (2020.09),Q3,분기보고서 (2020.09),True
008350,00107224,남선알미늄,20221114000965,2022-11-14,분기보고서 (2022.09),Q3,분기보고서 (2022.09),False
008350,00107224,남선알미늄,20221114001520,2022-11-14,[기재정정]분기보고서 (2022.09),Q3,분기보고서 (2022.09),True
008350,00107224,남선알미늄,20251114002882,2025-11-14,분기보고서 (2025.09),Q3,분기보고서 (2025.09),False
008350,00107224,남선알미늄,20260323001438,2026-03-23,[기재정정]분기보고서 (2025.09),Q3,분기보고서 (2025.09),True
008350,00107224,남선알미늄,20240321001379,2024-03-21,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
008350,00107224,남선알미늄,20240604000282,2024-06-04,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
008560,00163682,메리츠증권,20260331003763,2026-03-31,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
008560,00163682,메리츠증권,20260401004248,2026-04-01,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
008730,00145260,율촌화학,20250515002543,2025-05-15,분기보고서 (2025.03),Q1,분기보고서 (2025.03),False
008730,00145260,율촌화학,20250515002758,2025-05-15,[기재정정]분기보고서 (2025.03),Q1,분기보고서 (2025.03),True
008730,00145260,율촌화학,20230320000661,2023-03-20,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
008730,00145260,율촌화학,20230328000998,2023-03-28,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
008770,00165680,호텔신라,20220308000990,2022-03-08,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
008770,00165680,호텔신라,20220310000632,2022-03-10,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
008770,00165680,호텔신라,20250312000909,2025-03-12,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
008770,00165680,호텔신라,20250515002269,2025-05-15,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
008930,00161426,한미사이언스,20200330004229,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
008930,00161426,한미사이언스,20200330004803,2020-03-30,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
008930,00161426,한미사이언스,20240320001563,2024-03-20,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
008930,00161426,한미사이언스,20240328001634,2024-03-28,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009150,00126371,삼성전기,20180402004345,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
009150,00126371,삼성전기,20180814001230,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009150,00126371,삼성전기,20240312000778,2024-03-12,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009150,00126371,삼성전기,20240329002895,2024-03-29,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009240,00161693,한샘,20230811002489,2023-08-11,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
009240,00161693,한샘,20231113000651,2023-11-13,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
009240,00161693,한샘,20180402004560,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
009240,00161693,한샘,20180629000751,2018-06-29,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009240,00161693,한샘,20210311001227,2021-03-12,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
009240,00161693,한샘,20210319001191,2021-03-19,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
009240,00161693,한샘,20220315001288,2022-03-15,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
009240,00161693,한샘,20220331003635,2022-03-31,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
009240,00161693,한샘,20220816002277,2022-08-16,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
009240,00161693,한샘,20240313001778,2024-03-13,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009240,00161693,한샘,20240328001271,2024-03-28,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009290,00103592,광동제약,20220816000348,2022-08-16,반기보고서 (2022.06),H1,반기보고서 (2022.06),False
009290,00103592,광동제약,20220905000248,2022-09-05,[기재정정]반기보고서 (2022.06),H1,반기보고서 (2022.06),True
009290,00103592,광동제약,20190515001079,2019-05-15,분기보고서 (2019.03),Q1,분기보고서 (2019.03),False
009290,00103592,광동제약,20190516000256,2019-05-16,[기재정정]분기보고서 (2019.03),Q1,분기보고서 (2019.03),True
009290,00103592,광동제약,20230515002631,2023-05-15,분기보고서 (2023.03),Q1,분기보고서 (2023.03),False
009290,00103592,광동제약,20230517000311,2023-05-17,[기재정정]분기보고서 (2023.03),Q1,분기보고서 (2023.03),True
009290,00103592,광동제약,20210318000950,2021-03-18,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
009290,00103592,광동제약,20210405002873,2021-04-05,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
009290,00103592,광동제약,20210405002921,2021-04-05,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
009290,00103592,광동제약,20230316000953,2023-03-16,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
009290,00103592,광동제약,20230321001353,2023-03-21,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
009290,00103592,광동제약,20240318000515,2024-03-18,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009290,00103592,광동제약,20240322001015,2024-03-22,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009290,00103592,광동제약,20250318001213,2025-03-18,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
009290,00103592,광동제약,20250320001567,2025-03-20,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
009290,00103592,광동제약,20250325000803,2025-03-25,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
009410,00153861,태영건설,20231114001515,2023-11-14,분기보고서 (2023.09),Q3,분기보고서 (2023.09),False
009410,00153861,태영건설,20231228000594,2023-12-28,[기재정정]분기보고서 (2023.09),Q3,분기보고서 (2023.09),True
009410,00153861,태영건설,20241114002555,2024-11-14,분기보고서 (2024.09),Q3,분기보고서 (2024.09),False
009410,00153861,태영건설,20241120000357,2024-11-20,[기재정정]분기보고서 (2024.09),Q3,분기보고서 (2024.09),True
009410,00153861,태영건설,20180402004135,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
009410,00153861,태영건설,20180612000123,2018-06-12,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009410,00153861,태영건설,20230316001573,2023-03-16,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
009410,00153861,태영건설,20230317000233,2023-03-17,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
009410,00153861,태영건설,20240320001781,2024-03-20,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009410,00153861,태영건설,20240927000935,2024-09-27,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009410,00153861,태영건설,20250319000934,2025-03-19,사업보고서 (2024.12),FY,사업보고서 (2024.12),False
009410,00153861,태영건설,20250814003344,2025-08-14,[기재정정]사업보고서 (2024.12),FY,사업보고서 (2024.12),True
009420,00162586,한올바이오파마,20220321000707,2022-03-21,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
009420,00162586,한올바이오파마,20220816001546,2022-08-16,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
009450,00101488,경동나비엔,20191113000033,2019-11-13,분기보고서 (2019.09),Q3,분기보고서 (2019.09),False
009450,00101488,경동나비엔,20210203000132,2021-02-03,[기재정정]분기보고서 (2019.09),Q3,분기보고서 (2019.09),True
009450,00101488,경동나비엔,20241114001075,2024-11-14,분기보고서 (2024.09),Q3,분기보고서 (2024.09),False
009450,00101488,경동나비엔,20241120000375,2024-11-20,[기재정정]분기보고서 (2024.09),Q3,분기보고서 (2024.09),True
009450,00101488,경동나비엔,20260515001095,2026-05-15,분기보고서 (2026.03),Q1,분기보고서 (2026.03),False
009450,00101488,경동나비엔,20260518000356,2026-05-18,[기재정정]분기보고서 (2026.03),Q1,분기보고서 (2026.03),True
009450,00101488,경동나비엔,20210316000648,2021-03-16,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
009450,00101488,경동나비엔,20210319000017,2021-03-19,[첨부정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
009450,00101488,경동나비엔,20210419000238,2021-04-19,[기재정정]사업보고서 (2020.12),FY,사업보고서 (2020.12),True
009450,00101488,경동나비엔,20240312000752,2024-03-12,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009450,00101488,경동나비엔,20240319000499,2024-03-19,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009450,00101488,경동나비엔,20260318001570,2026-03-18,사업보고서 (2025.12),FY,사업보고서 (2025.12),False
009450,00101488,경동나비엔,20260403000835,2026-04-03,[첨부정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
009520,00128111,포스코엠텍,20200515002001,2020-05-15,분기보고서 (2020.03),Q1,분기보고서 (2020.03),False
009520,00128111,포스코엠텍,20200518000160,2020-05-18,[기재정정]분기보고서 (2020.03),Q1,분기보고서 (2020.03),True
009520,00128111,포스코엠텍,20180330001536,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
009520,00128111,포스코엠텍,20180622000188,2018-06-22,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009520,00128111,포스코엠텍,20190329003624,2019-03-29,사업보고서 (2018.12),FY,사업보고서 (2018.12),False
009520,00128111,포스코엠텍,20190402001933,2019-04-02,[첨부정정]사업보고서 (2018.12),FY,사업보고서 (2018.12),True
009520,00128111,포스코엠텍,20230313000827,2023-03-13,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
009520,00128111,포스코엠텍,20230317000878,2023-03-17,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
009520,00128111,포스코엠텍,20230320001012,2023-03-20,[기재정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
009540,00164830,HD한국조선해양,20180814002640,2018-08-14,반기보고서 (2018.06),H1,반기보고서 (2018.06),False
009540,00164830,HD한국조선해양,20181109000524,2018-11-09,[기재정정]반기보고서 (2018.06),H1,반기보고서 (2018.06),True
009540,00164830,HD한국조선해양,20180514005989,2018-05-14,분기보고서 (2018.03),Q1,분기보고서 (2018.03),False
009540,00164830,HD한국조선해양,20180615000422,2018-06-15,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
009540,00164830,HD한국조선해양,20181109000521,2018-11-09,[기재정정]분기보고서 (2018.03),Q1,분기보고서 (2018.03),True
009540,00164830,HD한국조선해양,20190515002506,2019-05-15,분기보고서 (2019.03),Q1,분기보고서 (2019.03),False
009540,00164830,HD한국조선해양,20190515002741,2019-05-15,[기재정정]분기보고서 (2019.03),Q1,분기보고서 (2019.03),True
009540,00164830,HD한국조선해양,20180710000623,2018-07-10,[기재정정]사업보고서 (2015.12),FY,사업보고서 (2015.12),True
009540,00164830,HD한국조선해양,20180710000633,2018-07-10,[기재정정]사업보고서 (2016.12),FY,사업보고서 (2016.12),True
009540,00164830,HD한국조선해양,20180402005259,2018-04-02,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
009540,00164830,HD한국조선해양,20180615000377,2018-06-15,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009540,00164830,HD한국조선해양,20180710000643,2018-07-10,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009830,00162461,한화솔루션,20230811002359,2023-08-11,반기보고서 (2023.06),H1,반기보고서 (2023.06),False
009830,00162461,한화솔루션,20231129000785,2023-11-29,[기재정정]반기보고서 (2023.06),H1,반기보고서 (2023.06),True
009830,00162461,한화솔루션,20250814002909,2025-08-14,반기보고서 (2025.06),H1,반기보고서 (2025.06),False
009830,00162461,한화솔루션,20250814003624,2025-08-14,[기재정정]반기보고서 (2025.06),H1,반기보고서 (2025.06),True
009830,00162461,한화솔루션,20230522000371,2023-05-22,[기재정정]분기보고서 (2023.03),Q1,분기보고서 (2023.03),True
009830,00162461,한화솔루션,20260512000621,2026-05-12,분기보고서 (2026.03),Q1,분기보고서 (2026.03),False
009830,00162461,한화솔루션,20260514000336,2026-05-14,[기재정정]분기보고서 (2026.03),Q1,분기보고서 (2026.03),True
009830,00162461,한화솔루션,20180330002761,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
009830,00162461,한화솔루션,20180814000976,2018-08-14,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
009830,00162461,한화솔루션,20200330004311,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
009830,00162461,한화솔루션,20200402001215,2020-04-02,[기재정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
009830,00162461,한화솔루션,20220315001240,2022-03-15,사업보고서 (2021.12),FY,사업보고서 (2021.12),False
009830,00162461,한화솔루션,20220315001281,2022-03-15,[첨부정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
009830,00162461,한화솔루션,20220329000749,2022-03-29,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
009830,00162461,한화솔루션,20220728000033,2022-07-28,[기재정정]사업보고서 (2021.12),FY,사업보고서 (2021.12),True
009830,00162461,한화솔루션,20230315001436,2023-03-15,사업보고서 (2022.12),FY,사업보고서 (2022.12),False
009830,00162461,한화솔루션,20230316001209,2023-03-16,[첨부정정]사업보고서 (2022.12),FY,사업보고서 (2022.12),True
009830,00162461,한화솔루션,20240318000918,2024-03-18,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009830,00162461,한화솔루션,20240328000654,2024-03-28,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009830,00162461,한화솔루션,20260325001401,2026-03-25,[기재정정]사업보고서 (2025.12),FY,사업보고서 (2025.12),True
009900,00173078,명신산업,20221111000386,2022-11-11,분기보고서 (2022.09),Q3,분기보고서 (2022.09),False
009900,00173078,명신산업,20221123000242,2022-11-23,[기재정정]분기보고서 (2022.09),Q3,분기보고서 (2022.09),True
009900,00173078,명신산업,20240320000585,2024-03-20,사업보고서 (2023.12),FY,사업보고서 (2023.12),False
009900,00173078,명신산업,20240328000483,2024-03-28,[기재정정]사업보고서 (2023.12),FY,사업보고서 (2023.12),True
009970,00140964,영원무역홀딩스,20200814002045,2020-08-14,반기보고서 (2020.06),H1,반기보고서 (2020.06),False
009970,00140964,영원무역홀딩스,20200819000255,2020-08-19,[기재정정]반기보고서 (2020.06),H1,반기보고서 (2020.06),True
009970,00140964,영원무역홀딩스,20200330004534,2020-03-30,사업보고서 (2019.12),FY,사업보고서 (2019.12),False
009970,00140964,영원무역홀딩스,20200330004773,2020-03-30,[첨부정정]사업보고서 (2019.12),FY,사업보고서 (2019.12),True
010060,00148896,OCI홀딩스,20200813000397,2020-08-13,반기보고서 (2020.06),H1,반기보고서 (2020.06),False
010060,00148896,OCI홀딩스,20200814000189,2020-08-14,[첨부정정]반기보고서 (2020.06),H1,반기보고서 (2020.06),True
010060,00148896,OCI홀딩스,20210514000740,2021-05-14,분기보고서 (2021.03),Q1,분기보고서 (2021.03),False
010060,00148896,OCI홀딩스,20210518000324,2021-05-18,[기재정정]분기보고서 (2021.03),Q1,분기보고서 (2021.03),True
010060,00148896,OCI홀딩스,20230515000433,2023-05-15,분기보고서 (2023.03),Q1,분기보고서 (2023.03),False
010060,00148896,OCI홀딩스,20230616000557,2023-06-16,[기재정정]분기보고서 (2023.03),Q1,분기보고서 (2023.03),True
010060,00148896,OCI홀딩스,20180330002993,2018-03-30,사업보고서 (2017.12),FY,사업보고서 (2017.12),False
010060,00148896,OCI홀딩스,20180612000223,2018-06-12,[기재정정]사업보고서 (2017.12),FY,사업보고서 (2017.12),True
010060,00148896,OCI홀딩스,20210316000573,2021-03-16,사업보고서 (2020.12),FY,사업보고서 (2020.12),False
