stock_code,period_key,rcept_no,rcept_dt,source_type,zip_path,status,document_member,document_bytes,table_count,financial_candidate_tables,top_candidate_tables,instance_member,instance_bytes,namespace_count,namespaces,context_count,unit_count,fact_count,numeric_fact_count,top_concepts,top_contexts,key_fact_examples
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,ok,20180814002502.xml,4915181.0,1024.0,48.0,"idx=937,score=6,kw=당기순이익 | 매출액 | 부채총계 | 영업이익 | 자본총계 | 자산총계,shape=(6, 2) || idx=164,score=5,kw=당기순이익 | 당기순이익(손실) | 영업수익 | 영업이익 | 영업이익(손실),shape=(6, 4) || idx=65,score=3,kw=당기순이익 | 영업수익 | 영업이익,shape=(44, 6) || idx=262,score=3,kw=부채총계 | 자본총계 | 자산총계,shape=(11, 5) || idx=265,score=3,kw=부채총계 | 자본총계 | 자산총계,shape=(46, 4) || idx=269,score=3,kw=부채총계 | 자본총계 | 자산총계,shape=(42, 4) || idx=274,score=3,kw=부채총계 | 자본총계 | 자산총계,shape=(45, 7) || idx=553,score=3,kw=부채총계 | 자본총계 | 자산총계,shape=(41, 7) || idx=137,score=2,kw=당기순이익 | 영업수익,shape=(3, 4) || idx=267,score=2,kw=당기순이익 | 영업이익,shape=(26, 5) || idx=282,score=2,kw=당기순이익 | 반기순이익,shape=(63, 9) || idx=338,score=2,kw=반기순이익 | 영업이익,shape=(16, 10) || idx=339,score=2,kw=반기순이익 | 영업이익,shape=(16, 10) || idx=543,score=2,kw=영업수익 | 자산총계,shape=(1, 7) || idx=566,score=2,kw=당기순이익 | 반기순이익,shape=(48, 7)",,,,,,,,,,,
000060,반기보고서_(2020.06),20200814001271,2020-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000060\반기보고서_(2020.06)\20200814_original_20200814001271_document.zip,ok,20200814001271.xml,2047733.0,719.0,15.0,"idx=666,score=6,kw=당기순이익 | 매출액 | 부채총계 | 영업이익 | 자본총계 | 자산총계,shape=(7, 2) || idx=668,score=6,kw=당기순이익 | 부채총계 | 영업수익 | 영업이익 | 자본총계 | 자산총계,shape=(7, 4) || idx=71,score=3,kw=당기순이익 | 영업수익 | 영업이익,shape=(12, 4) || idx=75,score=3,kw=당기순이익 | 영업수익 | 영업이익,shape=(8, 4) || idx=82,score=3,kw=반기순이익 | 영업수익 | 영업이익,shape=(56, 6) || idx=361,score=3,kw=반기순이익 | 영업수익 | 영업이익,shape=(50, 6) || idx=100,score=2,kw=반기순이익 | 영업이익,shape=(1, 5) || idx=105,score=2,kw=반기순이익 | 영업이익,shape=(26, 5) || idx=229,score=2,kw=반기순이익 | 영업이익,shape=(2, 5) || idx=491,score=2,kw=반기순이익 | 영업이익,shape=(3, 6) || idx=24,score=1,kw=당기순이익,shape=(15, 5) || idx=86,score=1,kw=반기순이익,shape=(28, 10) || idx=96,score=1,kw=반기순이익,shape=(3, 3) || idx=319,score=1,kw=영업수익,shape=(10, 5) || idx=365,score=1,kw=반기순이익,shape=(26, 8)",,,,,,,,,,,
000060,반기보고서_(2020.06),20210115000067,2021-01-15,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000060\반기보고서_(2020.06)\20210115_correction_20210115000067_document.zip,ok,20210115000067.xml,2056210.0,725.0,15.0,"idx=672,score=6,kw=당기순이익 | 매출액 | 부채총계 | 영업이익 | 자본총계 | 자산총계,shape=(7, 2) || idx=674,score=6,kw=당기순이익 | 부채총계 | 영업수익 | 영업이익 | 자본총계 | 자산총계,shape=(7, 4) || idx=77,score=3,kw=당기순이익 | 영업수익 | 영업이익,shape=(12, 4) || idx=81,score=3,kw=당기순이익 | 영업수익 | 영업이익,shape=(8, 4) || idx=88,score=3,kw=반기순이익 | 영업수익 | 영업이익,shape=(56, 6) || idx=367,score=3,kw=반기순이익 | 영업수익 | 영업이익,shape=(50, 6) || idx=106,score=2,kw=반기순이익 | 영업이익,shape=(1, 5) || idx=111,score=2,kw=반기순이익 | 영업이익,shape=(26, 5) || idx=235,score=2,kw=반기순이익 | 영업이익,shape=(2, 5) || idx=497,score=2,kw=반기순이익 | 영업이익,shape=(3, 6) || idx=30,score=1,kw=당기순이익,shape=(15, 5) || idx=92,score=1,kw=반기순이익,shape=(28, 10) || idx=102,score=1,kw=반기순이익,shape=(3, 3) || idx=325,score=1,kw=영업수익,shape=(10, 5) || idx=371,score=1,kw=반기순이익,shape=(26, 8)",,,,,,,,,,,
000070,반기보고서_(2022.06),20220816002633,2022-08-16,xbrl,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000070\반기보고서_(2022.06)\20220816_correction_20220816002633_xbrl.zip,ok,,,,,,00126937_2019-03-14.xbrl,313076.0,11.0,"{""default"": ""http://www.xbrl.org/2003/instance"", ""xlink"": ""http://www.w3.org/1999/xlink"", ""xsi"": ""http://www.w3.org/2001/XMLSchema-instance"", ""iso4217"": ""http://www.xbrl.org/2003/iso4217"", ""link"": ""http://www.xbrl.org/2003/linkbase"", ""xsd"": ""http://www.w3.org/2001/XMLSchema"", ""xbrldi"": ""http://xbrl.org/2006/xbrldi"", ""dart"": ""http://dart.fss.or.kr/taxonomy/2019-10-01/ifrs/dart"", ""dart-gcd"": ""http://dart.fss.or.kr/taxonomy/2019-10-01/ifrs/dart-gcd"", ""ifrs-full"": ""http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full"", ""entity00126937"": ""http://dart.fss.or.kr/taxonomy/2019-03-14/entity00126937""}",71.0,3.0,1011.0,864.0,ProfitLoss:32 | Equity:30 | EquityAtBeginningOfPeriod:28 | OtherComprehensiveIncomeForStatementOfChangesInEquity:28 | DividendsPaid:28 | IncreaseDecreaseThroughTransfersAndOtherChangesEquity:28 | ChangesInForeignExchangeRates:16 | udf_CE_201931411400312_StatementOfChangesInEquityLineItems:16 | udf_CE_2019314114021803_StatementOfChangesInEquityLineItems:16 | udf_CE_2019314114042111_StatementOfChangesInEquityLineItems:16 | IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl:16 | ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome:12 | OtherTransactions:12 | udf_CE_201931893345696_StatementOfChangesInEquityLineItems:12 | udf_CE_201931893514290_StatementOfChangesInEquityLineItems:12 | udf_CE_20213121819663_StatementOfChangesInEquityLineItems:12 | ConsolidatedAuditOpinion:8 | ConsolidatedAuditorIndentifcationCode:8 | ConsolidatedAuditorName:8 | ConsolidatedAuditType:8 | SeparatedAuditOpinion:8 | SeparatedAuditorIndentifcationCode:8 | SeparatedAuditorName:8 | SeparatedAuditType:8 | OperatingIncomeLoss:8,PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember:84 | CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember:84 | PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember:65 | CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember:65 | CFY2022eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember:51 | PFY2021eHY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember:49 | CFY2022eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember:44 | PFY2021eHY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember:42 | PFY2021dHYQ_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember:29 | CFY2022dHYQ_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember:29 | CFY2022dHYA_dart-gcd_PeriodAxis_dart-gcd_PeriodCoveredbytheReportofCurrentFiscalYearorQuarterorHalfYearMember:27 | CFY2022dHYA:24 | PFY2021dHYQ_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember:23 | CFY2022dHYQ_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember:23 | CFY2022dHYA_dart-gcd_PeriodAxis_dart-gcd_PeriodCoveredbyLastFiscalYearMember:22 | CFY2022dHYA_dart-gcd_PeriodAxis_dart-gcd_PeriodCoveredbyQuarterlyorHalfYearReportofLastFiscalYearMember:22 | CFY2022dHYA_dart-gcd_PeriodAxis_dart-gcd_PeriodCoveredbyTheYearBeforeLastFiscalYearMember:22 | CFY2022dHYA_dart-gcd_AuthorInformationAxis_dart-gcd_PersonnelForContactMember:10 | CFY2022dHYA_dart-gcd_AuthorInformationAxis_dart-gcd_PersonnelInChargeMember:10 | PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember:10,StatementOfChangesInEquity|ctx=CFY2022dHYA_dart-gcd_StatementInformationAxis_dart-gcd_ConsolidatedMember|unit=None|value=D3001|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || StatementOfChangesInEquity|ctx=CFY2022dHYA_dart-gcd_StatementInformationAxis_dart-gcd_ConsolidatedMember|unit=None|value=D3001|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || StatementOfChangesInEquity|ctx=CFY2022dHYA_dart-gcd_StatementInformationAxis_dart-gcd_SeparateMember|unit=None|value=D3001|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || StatementOfChangesInEquity|ctx=CFY2022dHYA_dart-gcd_StatementInformationAxis_dart-gcd_SeparateMember|unit=None|value=D3001|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || AdjustmentsForAssetsLiabilitiesOfOperatingActivities|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember|unit=KRW|value=126360000000|start=2021-01-01|end=2021-06-30|instant=None|dims=1 || AdjustmentsForAssetsLiabilitiesOfOperatingActivities|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=2119000000|start=2021-01-01|end=2021-06-30|instant=None|dims=1 || AdjustmentsForAssetsLiabilitiesOfOperatingActivities|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember|unit=KRW|value=64960000000|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || AdjustmentsForAssetsLiabilitiesOfOperatingActivities|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=14926000000|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=0|start=2021-01-01|end=2021-06-30|instant=None|dims=1 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember|unit=KRW|value=0|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_ElementsOfOtherStockholdersEquityMember|unit=KRW|value=0|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_OtherComprehensiveIncomeLossAccumulatedAmountMember|unit=KRW|value=-165000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_IssuedCapitalMember|unit=KRW|value=0|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_RetainedEarningsMember|unit=KRW|value=165000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=0|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember|unit=KRW|value=0|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_ElementsOfOtherStockholdersEquityMember|unit=KRW|value=0|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_OtherComprehensiveIncomeLossAccumulatedAmountMember|unit=KRW|value=0|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_IssuedCapitalMember|unit=KRW|value=0|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_RetainedEarningsMember|unit=KRW|value=0|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || ElementsOfOtherStockholdersEquity|ctx=PFY2021eHY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember|unit=KRW|value=-11466000000|start=None|end=None|instant=2021-12-31|dims=1 || ElementsOfOtherStockholdersEquity|ctx=PFY2021eHY_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=-9816000000|start=None|end=None|instant=2021-12-31|dims=1 || ElementsOfOtherStockholdersEquity|ctx=CFY2022eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember|unit=KRW|value=-11466000000|start=None|end=None|instant=2022-06-30|dims=1 || ElementsOfOtherStockholdersEquity|ctx=CFY2022eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=-9816000000|start=None|end=None|instant=2022-06-30|dims=1 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember|unit=KRW|value=2155787000000|start=2021-01-01|end=2021-06-30|instant=None|dims=1 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember|unit=KRW|value=376552000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_ElementsOfOtherStockholdersEquityMember|unit=KRW|value=-11292000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_OtherComprehensiveIncomeLossAccumulatedAmountMember|unit=KRW|value=39077000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_EquityAttributableToOwnersOfParentMember|unit=KRW|value=1519653000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_IssuedCapitalMember|unit=KRW|value=44342000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_NoncontrollingInterestsMember|unit=KRW|value=636134000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_RetainedEarningsMember|unit=KRW|value=1070974000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=1462289000000|start=2021-01-01|end=2021-06-30|instant=None|dims=1 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember|unit=KRW|value=269911000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_ElementsOfOtherStockholdersEquityMember|unit=KRW|value=-9816000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_OtherComprehensiveIncomeLossAccumulatedAmountMember|unit=KRW|value=34686000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_IssuedCapitalMember|unit=KRW|value=44342000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=PFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_RetainedEarningsMember|unit=KRW|value=1123166000000|start=2021-01-01|end=2021-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember|unit=KRW|value=2425407000000|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember|unit=KRW|value=334668000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_ElementsOfOtherStockholdersEquityMember|unit=KRW|value=-11466000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_dart_OtherComprehensiveIncomeLossAccumulatedAmountMember|unit=KRW|value=92435000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_EquityAttributableToOwnersOfParentMember|unit=KRW|value=1751562000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_IssuedCapitalMember|unit=KRW|value=44342000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_NoncontrollingInterestsMember|unit=KRW|value=673845000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember_ifrs-full_ComponentsOfEquityAxis_ifrs-full_RetainedEarningsMember|unit=KRW|value=1291583000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember|unit=KRW|value=1737558000000|start=2022-01-01|end=2022-06-30|instant=None|dims=1 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_CapitalSurplusMember|unit=KRW|value=269069000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_ElementsOfOtherStockholdersEquityMember|unit=KRW|value=-9816000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2 || EquityAtBeginningOfPeriod|ctx=CFY2022dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_SeparateMember_ifrs-full_ComponentsOfEquityAxis_dart_OtherComprehensiveIncomeLossAccumulatedAmountMember|unit=KRW|value=86044000000|start=2022-01-01|end=2022-06-30|instant=None|dims=2
