stock_code,period_key,rcept_no,rcept_dt,is_correction,role,period_end_expected,selection_status,concept_local_name,concept_namespace,context_ref,unit_ref,decimals,scale,raw_value,numeric_value,selected_value,start_date,end_date,instant,duration_days,dimension_count,dimension_text,candidate_count_final
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,assets_total,2023-06-30,selected,Assets,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,28268346829211,28268346829211.0,28268346829211.0,,,2023-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,liabilities_total,2023-06-30,selected,Liabilities,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,17209821707497,17209821707497.0,17209821707497.0,,,2023-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,equity_total,2023-06-30,selected,Equity,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,11058525121714,11058525121714.0,11058525121714.0,,,2023-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,equity_parent,2023-06-30,selected,EquityAttributableToOwnersOfParent,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,1676213459619,1676213459619.0,1676213459619.0,,,2023-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,revenue_cumulative,2023-06-30,selected,Revenue,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,9319461916954,9319461916954.0,9319461916954.0,2023-01-01,2023-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,operating_income_cumulative,2023-06-30,selected,OperatingIncomeLoss,http://dart.fss.or.kr/taxonomy/2019-10-01/ifrs/dart,CFY2023dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,850197554627,850197554627.0,850197554627.0,2023-01-01,2023-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,net_income_total_cumulative,2023-06-30,selected,ProfitLoss,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,288911009346,288911009346.0,288911009346.0,2023-01-01,2023-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000150,반기보고서_(2023.06),20230922000499,2023-09-22,True,net_income_parent_cumulative,2023-06-30,selected,ProfitLossAttributableToOwnersOfParent,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2023dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,-108847072458,-108847072458.0,-108847072458.0,2023-01-01,2023-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,assets_total,2017-06-30,selected,Assets,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017eHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,13206284371189,13206284371189.0,13206284371189.0,,,2017-06-30,,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,liabilities_total,2017-06-30,selected,Liabilities,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017eHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,7818788259566,7818788259566.0,7818788259566.0,,,2017-06-30,,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,equity_total,2017-06-30,selected,Equity,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017eHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,5387496111623,5387496111623.0,5387496111623.0,,,2017-06-30,,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,equity_parent,2017-06-30,selected,EquityAttributableToOwnersOfParent,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017eHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,4842407168094,4842407168094.0,4842407168094.0,,,2017-06-30,,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,revenue_cumulative,2017-06-30,selected,Revenue,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017dHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,5617646387303,5617646387303.0,5617646387303.0,2017-01-01,2017-06-30,,181.0,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,operating_income_cumulative,2017-06-30,selected,OperatingIncomeLoss,http://dart.fss.or.kr/taxonomy/2013-03-31/ifrs/dart,CFY2017dHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,257020259020,257020259020.0,257020259020.0,2017-01-01,2017-06-30,,181.0,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,net_income_total_cumulative,2017-06-30,selected,ProfitLoss,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017dHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,253879833349,253879833349.0,253879833349.0,2017-01-01,2017-06-30,,181.0,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000210,반기보고서_(2017.06),20180228002234,2018-02-28,True,net_income_parent_cumulative,2017-06-30,selected,ProfitLossAttributableToOwnersOfParent,http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs,CFY2017dHYA_ifrs_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs_ConsolidatedMember,KRW,0,,241185060046,241185060046.0,241185060046.0,2017-01-01,2017-06-30,,181.0,1,ifrs:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,assets_total,2021-06-30,selected,Assets,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,3935941154579,3935941154579.0,3935941154579.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,liabilities_total,2021-06-30,selected,Liabilities,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,314326684668,314326684668.0,314326684668.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,equity_total,2021-06-30,selected,Equity,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,3621614469911,3621614469911.0,3621614469911.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,equity_parent,2021-06-30,selected,EquityAttributableToOwnersOfParent,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,3621771608952,3621771608952.0,3621771608952.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,revenue_cumulative,2021-06-30,selected,Revenue,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,468319316377,468319316377.0,468319316377.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,operating_income_cumulative,2021-06-30,selected,OperatingIncomeLoss,http://dart.fss.or.kr/taxonomy/2019-10-01/ifrs/dart,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,126982708612,126982708612.0,126982708612.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,net_income_total_cumulative,2021-06-30,selected,ProfitLoss,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,115700635825,115700635825.0,115700635825.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210817002055,2021-08-17,False,net_income_parent_cumulative,2021-06-30,selected,ProfitLossAttributableToOwnersOfParent,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,112792665115,112792665115.0,112792665115.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,assets_total,2021-06-30,selected,Assets,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,3935941154579,3935941154579.0,3935941154579.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,liabilities_total,2021-06-30,selected,Liabilities,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,314326684668,314326684668.0,314326684668.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,equity_total,2021-06-30,selected,Equity,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,3621614469911,3621614469911.0,3621614469911.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,equity_parent,2021-06-30,selected,EquityAttributableToOwnersOfParent,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021eHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,3619700022470,3619700022470.0,3619700022470.0,,,2021-06-30,,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,revenue_cumulative,2021-06-30,selected,Revenue,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,468319316377,468319316377.0,468319316377.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,operating_income_cumulative,2021-06-30,selected,OperatingIncomeLoss,http://dart.fss.or.kr/taxonomy/2019-10-01/ifrs/dart,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,126982708612,126982708612.0,126982708612.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,net_income_total_cumulative,2021-06-30,selected,ProfitLoss,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,115700635825,115700635825.0,115700635825.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
000240,반기보고서_(2021.06),20210831001486,2021-08-31,True,net_income_parent_cumulative,2021-06-30,selected,ProfitLossAttributableToOwnersOfParent,http://xbrl.ifrs.org/taxonomy/2019-03-27/ifrs-full,CFY2021dHYA_ifrs-full_ConsolidatedAndSeparateFinancialStatementsAxis_ifrs-full_ConsolidatedMember,KRW,0,,112792665115,112792665115.0,112792665115.0,2021-01-01,2021-06-30,,181.0,1,ifrs-full:ConsolidatedAndSeparateFinancialStatementsAxis=ifrs-full:ConsolidatedMember,1
