BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20210914,095570,AJ네트웍스,KOSPI,,6000,170,2.92,5840,6030,5830,147176,876691080,280933770000,46822295
20210914,006840,AK홀딩스,KOSPI,,27700,550,2.03,26850,27950,26850,35745,987022450,366957439700,13247561
20210914,027410,BGF,KOSPI,,6260,10,0.16,6250,6290,6240,113247,708659900,599187111660,95716791
20210914,282330,BGF리테일,KOSPI,,179000,0,0.00,179500,182500,177500,48987,8804389000,3093819174000,17283906
20210914,138930,BNK금융지주,KOSPI,,8070,100,1.25,8030,8140,8000,1633386,13225656290,2630297435220,325935246
20210914,001460,BYC,KOSPI,,438500,500,0.11,434500,442000,432000,355,155218000,273893677500,624615
20210914,001465,BYC우,KOSPI,,179500,4500,2.57,176500,180500,176500,267,47831500,38661607500,215385
20210914,001040,CJ,KOSPI,,106000,2000,1.92,105000,107000,104500,107301,11384073000,3092761788000,29176998
20210914,079160,CJ CGV,KOSPI,,32150,1050,3.38,31450,32450,31450,1015139,32587213150,1192261466700,37084338
20210914,00104K,CJ4우(전환),KOSPI,,82700,700,0.85,82200,83600,82100,15935,1323193300,349532542400,4226512
20210914,000120,CJ대한통운,KOSPI,,170500,500,0.29,170500,171500,170000,28265,4828683500,3889504652000,22812344
20210914,011150,CJ씨푸드,KOSPI,,4145,35,0.85,4080,4160,4080,79679,330188435,148933054085,35930773
20210914,011155,CJ씨푸드1우,KOSPI,,39250,250,0.64,39400,39400,38400,228,8890950,7850000000,200000
20210914,001045,CJ우,KOSPI,,63000,900,1.45,62400,63400,62000,2901,181864700,142394049000,2260223
20210914,097950,CJ제일제당,KOSPI,,441000,6000,1.38,437500,443500,437000,37955,16744715000,6638896026000,15054186
20210914,097955,CJ제일제당 우,KOSPI,,200500,3000,1.52,199500,201500,198000,3139,629016500,266150316500,1327433
20210914,000590,CS홀딩스,KOSPI,,64000,900,1.43,63000,64700,62600,1300,82459300,73886848000,1154482
20210914,012030,DB,KOSPI,,1070,5,0.47,1065,1080,1060,437384,467485720,215256108310,201173933
20210914,016610,DB금융투자,KOSPI,,6830,30,0.44,6800,6870,6750,62458,427320990,289908836870,42446389
20210914,005830,DB손해보험,KOSPI,,61500,400,0.65,62000,62500,61200,109129,6769784000,4354200000000,70800000
20210914,000990,DB하이텍,KOSPI,,58900,-100,-0.17,59600,59600,58800,425020,25107616500,2615076833200,44398588
20210914,000995,DB하이텍1우,KOSPI,,109000,500,0.46,108500,110000,108000,148,16145500,12242444000,112316
20210914,139130,DGB금융지주,KOSPI,,9350,20,0.21,9370,9440,9110,475046,4449390400,1581513538550,169145833
20210914,001530,DI동일,KOSPI,,341500,-2500,-0.73,344500,353000,338500,26968,9238485500,857388682500,2510655
20210914,000210,DL,KOSPI,,71500,800,1.13,70700,72100,70700,72251,5182262400,1498345706000,20955884
20210914,001880,DL건설,KOSPI,,32100,450,1.42,32350,32350,31700,18989,609274450,707910416400,22053284
20210914,000215,DL우,KOSPI,,43700,250,0.58,44000,44000,43500,1346,58866800,73683225500,1686115
20210914,375500,DL이앤씨,KOSPI,,140000,1500,1.08,139000,141500,139000,75351,10579496000,2710223320000,19358738
20210914,37550K,DL이앤씨우,KOSPI,,77100,900,1.18,77200,77200,76400,4267,327780600,162980533500,2113885
20210914,004840,DRB동일,KOSPI,,6600,100,1.54,6500,6600,6500,9733,63838900,131538000000,19930000
20210914,155660,DSR,KOSPI,,11950,100,0.84,11750,12750,10950,3910324,46315873550,191200000000,16000000
20210914,069730,DSR제강,KOSPI,,10650,350,3.40,10300,10650,9700,1707553,17495928390,153360000000,14400000
20210914,017940,E1,KOSPI,,64200,700,1.10,63400,65500,62300,84236,5407212000,440412000000,6860000
20210914,365550,ESR켄달스퀘어리츠,KOSPI,,6580,-40,-0.60,6690,6690,6580,206292,1362208530,942644220000,143259000
20210914,383220,F&F,KOSPI,,735000,-24000,-3.16,751000,756000,728000,58179,42736491000,5631140025000,7661415
20210914,007700,F&F홀딩스,KOSPI,,37350,-200,-0.53,37400,38100,37050,118078,4431115850,1460921607450,39114367
