BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20220119,095570,AJ네트웍스,KOSPI,,5080,30,0.59,5050,5080,4945,66498,333042980,237857258600,46822295
20220119,006840,AK홀딩스,KOSPI,,18100,-600,-3.21,18650,18750,17900,43170,783342000,239780854100,13247561
20220119,027410,BGF,KOSPI,,4995,-5,-0.10,4980,5030,4940,127038,631978520,478105371045,95716791
20220119,282330,BGF리테일,KOSPI,,159500,10500,7.05,150000,160000,148000,86661,13642768000,2756783007000,17283906
20220119,138930,BNK금융지주,KOSPI,,8640,50,0.58,8500,8740,8500,1254969,10839347610,2816080525440,325935246
20220119,001460,BYC,KOSPI,,496500,-4500,-0.90,500000,500000,496000,214,106413000,310121347500,624615
20220119,001465,BYC우,KOSPI,,187000,-4500,-2.35,191500,191500,187000,135,25366000,40276995000,215385
20220119,001040,CJ,KOSPI,,79700,-300,-0.38,80000,80900,79600,45435,3638442700,2325406740600,29176998
20220119,079160,CJ CGV,KOSPI,,23550,-250,-1.05,23250,24050,23150,190825,4502616700,960998067600,40806712
20220119,00104K,CJ4우(전환),KOSPI,,69200,-1000,-1.42,69700,70100,68300,10445,722602400,292474630400,4226512
20220119,000120,CJ대한통운,KOSPI,,120000,-1500,-1.23,120500,121500,119000,40836,4895766500,2737481280000,22812344
20220119,011150,CJ씨푸드,KOSPI,,3720,-20,-0.53,3680,3800,3645,97912,364225830,133662475560,35930773
20220119,011155,CJ씨푸드1우,KOSPI,,37200,-200,-0.53,36150,37200,36150,686,25101450,7440000000,200000
20220119,001045,CJ우,KOSPI,,48700,-100,-0.20,48550,49200,48450,1796,87271950,110072860100,2260223
20220119,097950,CJ제일제당,KOSPI,,367000,-5500,-1.48,365000,374500,365000,25329,9350071500,5524886262000,15054186
20220119,097955,CJ제일제당 우,KOSPI,,165500,-2500,-1.49,167000,168000,164500,3452,571927000,219690161500,1327433
20220119,000590,CS홀딩스,KOSPI,,62600,-500,-0.79,63100,63300,62300,883,55474800,72270573200,1154482
20220119,012030,DB,KOSPI,,914,-10,-1.08,911,929,911,575683,529648774,183872974762,201173933
20220119,016610,DB금융투자,KOSPI,,6630,0,0.00,6600,6670,6560,67160,444540640,281419559070,42446389
20220119,005830,DB손해보험,KOSPI,,65000,400,0.62,65100,67700,64200,200421,13188361500,4602000000000,70800000
20220119,000990,DB하이텍,KOSPI,,82800,-1100,-1.31,82500,84400,81700,715310,59316806200,3676203086400,44398588
20220119,000995,DB하이텍1우,KOSPI,,99100,-800,-0.80,100500,100500,99100,412,41047800,11130515600,112316
20220119,139130,DGB금융지주,KOSPI,,9680,90,0.94,9520,9850,9520,774847,7522548530,1637331663440,169145833
20220119,001530,DI동일,KOSPI,,251500,-3500,-1.37,251000,253500,248000,6969,1746829500,631429732500,2510655
20220119,000210,DL,KOSPI,,63000,600,0.96,62700,64800,62100,72613,4624692700,1320220692000,20955884
20220119,001880,DL건설,KOSPI,,27850,0,0.00,27450,28300,27400,57954,1611665500,614183959400,22053284
