BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20240531,095570,AJ네트웍스,KOSPI,,4825,-85,-1.73,4900,4910,4810,190827,923903160,218344562175,45252759
20240531,006840,AK홀딩스,KOSPI,,15100,220,1.48,14810,15120,14800,4420,66007970,200038171100,13247561
20240531,027410,BGF,KOSPI,,3570,-30,-0.83,3600,3630,3555,102618,366995030,341708943870,95716791
20240531,282330,BGF리테일,KOSPI,,116500,0,0.00,117700,117900,116000,45895,5351827400,2013575049000,17283906
20240531,138930,BNK금융지주,KOSPI,,8450,90,1.08,8510,8530,8400,1007690,8530418590,2721647301100,322088438
20240531,001460,BYC,KOSPI,,36050,-550,-1.50,36200,36600,36000,1078,39025900,225173707500,6246150
20240531,001465,BYC우,KOSPI,,15300,-100,-0.65,15250,15300,15250,502,7666200,32953905000,2153850
20240531,001040,CJ,KOSPI,,137900,1200,0.88,138500,139500,135200,129058,17732928800,4023508024200,29176998
20240531,079160,CJ CGV,KOSPI,,5670,140,2.53,5530,5670,5500,292401,1636692790,694191452850,122432355
20240531,00104K,CJ4우(전환),KOSPI,,97300,100,0.10,96800,97600,94700,17089,1650540700,411239617600,4226512
20240531,000120,CJ대한통운,KOSPI,,103700,500,0.48,104800,106200,103100,96423,10032422300,2365640072800,22812344
20240531,011150,CJ씨푸드,KOSPI,,4675,-130,-2.71,4820,4905,4625,3198871,15111728870,167976363775,35930773
20240531,011155,CJ씨푸드1우,KOSPI,,20850,-200,-0.95,20700,21200,20700,1590,33427250,4170000000,200000
20240531,001045,CJ우,KOSPI,,63300,300,0.48,63000,64000,62500,1452,91462200,143072115900,2260223
20240531,097950,CJ제일제당,KOSPI,,349500,-4000,-1.13,357000,357000,348000,105057,36787532000,5261438007000,15054186
20240531,097955,CJ제일제당 우,KOSPI,,152500,900,0.59,151600,153000,150500,1726,262100800,202433532500,1327433
20240531,000480,CR홀딩스,KOSPI,,6060,-70,-1.14,6180,6180,6030,24767,150222290,284156369400,46890490
20240531,000590,CS홀딩스,KOSPI,,69800,800,1.16,69200,69800,68700,936,64952700,80582843600,1154482
20240531,012030,DB,KOSPI,,1368,-8,-0.58,1366,1403,1363,207128,283336384,275205940344,201173933
20240531,016610,DB금융투자,KOSPI,,4130,-20,-0.48,4180,4195,4120,47237,195555595,175303586570,42446389
20240531,005830,DB손해보험,KOSPI,,103500,1100,1.07,105200,106900,103100,467696,48587421400,7327800000000,70800000
20240531,000990,DB하이텍,KOSPI,,40550,600,1.50,39900,40800,39850,227745,9214642650,1800362743400,44398588
20240531,139130,DGB금융지주,KOSPI,,8240,90,1.10,8250,8320,8170,644621,5307955220,1393761663920,169145833
20240531,001530,DI동일,KOSPI,,24950,200,0.81,24500,25050,24500,28888,719228700,629131016400,25215672
20240531,000210,DL,KOSPI,,55400,1900,3.55,54000,55600,53600,48467,2658850800,1160955973600,20955884
20240531,000215,DL우,KOSPI,,26850,350,1.32,26500,27100,26500,598,16078650,45272187750,1686115
20240531,375500,DL이앤씨,KOSPI,,34000,950,2.87,33700,34100,33400,119546,4043332350,1315583182000,38693623
20240531,37550L,DL이앤씨2우(전환),KOSPI,,23700,300,1.28,23400,23950,23400,1049,24820300,50053238700,2111951
20240531,37550K,DL이앤씨우,KOSPI,,17890,190,1.07,17980,18000,17720,1094,19543370,37817402650,2113885
20240531,007340,DN오토모티브,KOSPI,,79900,1400,1.78,78000,79900,77900,7052,554703900,798520999500,9994005
20240531,004840,DRB동일,KOSPI,,5550,20,0.36,5470,5620,5460,49652,275539500,110611500000,19930000
20240531,155660,DSR,KOSPI,,4215,0,0.00,4215,4225,4190,6183,25982385,67440000000,16000000
20240531,069730,DSR제강,KOSPI,,4170,10,0.24,4160,4180,4155,4738,19716695,60048000000,14400000
20240531,017860,DS단석,KOSPI,,95800,-200,-0.21,95800,98400,94400,81403,7844057500,561522503200,5861404
20240531,017940,E1,KOSPI,,71800,400,0.56,71800,72000,70700,9958,709355100,492548000000,6860000
20240531,365550,ESR켄달스퀘어리츠,KOSPI,,4825,35,0.73,4755,4825,4710,217610,1044119175,1028154425000,213089000
20240531,383220,F&F,KOSPI,,67000,2800,4.36,64900,68800,64800,302515,20485423600,2566574025000,38307075
20240531,007700,F&F홀딩스,KOSPI,,15600,1100,7.59,14660,17400,14530,381485,6182725730,610184125200,39114367
20240531,114090,GKL,KOSPI,,13480,370,2.82,13240,13480,13170,152299,2036252680,833814431600,61855670
20240531,078930,GS,KOSPI,,43600,200,0.46,43850,43850,43150,229592,10005565600,4051110480800,92915378
20240531,006360,GS건설,KOSPI,,14990,320,2.18,14800,15030,14710,378797,5665087410,1282866535100,85581490
20240531,001250,GS글로벌,KOSPI,,2360,0,0.00,2350,2375,2350,119969,283369480,194779683040,82533764
20240531,007070,GS리테일,KOSPI,,19830,310,1.59,19690,19990,19520,203074,4010324770,2076556393260,104717922
20240531,078935,GS우,KOSPI,,37150,100,0.27,37100,37350,36900,3283,121521550,66306285900,1784826
20240531,012630,HDC,KOSPI,,7950,130,1.66,7900,8000,7900,34437,273565010,474946681950,59741721
20240531,039570,HDC랩스,KOSPI,,9200,200,2.22,9110,9200,8950,33343,303434900,238809929200,25957601
20240531,089470,HDC현대EP,KOSPI,,4175,60,1.46,4125,4185,4110,7100,29476885,133182500000,31900000
20240531,294870,HDC현대산업개발,KOSPI,,17550,170,0.98,17450,17680,17100,251390,4407882950,1156673641500,65907330
20240531,009540,HD한국조선해양,KOSPI,,130400,-400,-0.31,132000,132300,129100,264434,34432740000,9228814326400,70773116
20240531,267250,HD현대,KOSPI,,68700,200,0.29,69300,70300,67800,490272,33783327500,5426824939500,78993085
20240531,267270,HD현대건설기계,KOSPI,,57000,0,0.00,57300,58100,56500,112771,6454646400,1074284472000,18847096
20240531,443060,HD현대마린솔루션,KOSPI,,131000,600,0.46,131400,135600,127200,867268,114708483500,5822950000000,44450000
20240531,010620,HD현대미포,KOSPI,,72200,200,0.28,72700,72700,71200,165039,11865927200,2883823157800,39942149
20240531,322000,HD현대에너지솔루션,KOSPI,,35650,200,0.56,35250,36350,34450,712977,25401220400,399280000000,11200000
20240531,042670,HD현대인프라코어,KOSPI,,8310,0,0.00,8340,8430,8250,1164706,9689020610,1658704694430,199603453
20240531,267260,HD현대일렉트릭,KOSPI,,301000,11500,3.97,289500,301000,277000,2566280,763295692000,10850187635000,36047135
20240531,329180,HD현대중공업,KOSPI,,128700,-3400,-2.57,133800,133900,128000,231036,30012616400,11425100029200,88773116
20240531,097230,HJ중공업,KOSPI,,3205,15,0.47,3185,3265,3185,24561,78902505,266894070605,83274281
20240531,014790,HL D&I,KOSPI,,2005,8,0.40,1999,2010,1994,21147,42366050,75906495005,37858601
20240531,003580,HLB글로벌,KOSPI,,4750,-55,-1.14,4895,4940,4670,270064,1294044795,225201737000,47410892
20240531,204320,HL만도,KOSPI,,43400,0,0.00,43850,45400,43000,1048061,46481570050,2037939008000,46957120
20240531,060980,HL홀딩스,KOSPI,,34350,0,0.00,34950,34950,34250,13441,461993850,349319233500,10169410
20240531,011200,HMM,KOSPI,,18000,-180,-0.99,18420,18540,17870,3622592,65654971660,12402710928000,689039496
20240531,035000,HS애드,KOSPI,,6340,40,0.63,6450,6450,6310,5198,33043060,105037373060,16567409
20240531,003560,IHQ,KOSPI,,10760,0,0.00,0,0,0,0,0,59719334240,5550124
20240531,175330,JB금융지주,KOSPI,,14620,1210,9.02,13730,14620,13670,1008020,14408890060,2852116354760,195083198
20240531,234080,JW생명과학,KOSPI,,12070,50,0.42,11990,12130,11990,8608,103618950,191123066780,15834554
20240531,001060,JW중외제약,KOSPI,,28700,0,0.00,28700,29400,28550,91864,2658340600,668306191000,23285930
20240531,001067,JW중외제약2우B,KOSPI,,58800,500,0.86,58800,58800,58800,22,1293600,12346412400,209973
20240531,001065,JW중외제약우,KOSPI,,28700,200,0.70,28750,28750,28000,439,12383600,9813993700,341951
20240531,096760,JW홀딩스,KOSPI,,2925,-10,-0.34,2910,2935,2900,16133,47109125,216230455350,73924942
