BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20240417,095570,AJ네트웍스,KOSPI,,4690,-10,-0.21,4705,4765,4635,115385,539172365,212235439710,45252759
20240417,006840,AK홀딩스,KOSPI,,14690,0,0.00,14600,14830,14580,9705,142205770,194606671090,13247561
20240417,027410,BGF,KOSPI,,3560,-20,-0.56,3570,3600,3555,56815,203030125,340751775960,95716791
20240417,282330,BGF리테일,KOSPI,,121500,4400,3.76,117100,121500,115600,95340,11368935900,2099994579000,17283906
20240417,138930,BNK금융지주,KOSPI,,7750,20,0.26,7760,7820,7680,823225,6403084280,2496185394500,322088438
20240417,001460,BYC,KOSPI,,42400,-6550,-13.38,46250,47200,42050,19375,854957250,264836760000,6246150
20240417,001465,BYC우,KOSPI,,17100,-2790,-14.03,19100,19100,16920,33674,587645640,36830835000,2153850
20240417,001040,CJ,KOSPI,,114900,0,0.00,116800,119400,114700,123009,14368998900,3352437070200,29176998
20240417,079160,CJ CGV,KOSPI,,5670,-20,-0.35,5670,5720,5660,275551,1564811100,694190228130,122432139
20240417,00104K,CJ4우(전환),KOSPI,,78200,200,0.26,78000,79200,77500,6202,484494600,330513238400,4226512
20240417,000120,CJ대한통운,KOSPI,,116000,2200,1.93,113900,116200,113600,69842,8026249522,2646231904000,22812344
20240417,011150,CJ씨푸드,KOSPI,,2700,-5,-0.18,2700,2745,2700,74598,202651775,97013087100,35930773
20240417,011155,CJ씨푸드1우,KOSPI,,19730,30,0.15,19700,20300,19700,95,1884770,3946000000,200000
20240417,001045,CJ우,KOSPI,,56900,100,0.18,57300,57300,55900,2289,128935200,128606688700,2260223
20240417,097950,CJ제일제당,KOSPI,,327500,-5000,-1.50,335000,338000,327000,45500,15082918000,4930245915000,15054186
20240417,097955,CJ제일제당 우,KOSPI,,140100,-200,-0.14,140300,141800,140100,2912,410517400,185973363300,1327433
20240417,000480,CR홀딩스,KOSPI,,5710,-40,-0.70,5700,5770,5660,30527,173670170,267744697900,46890490
20240417,000590,CS홀딩스,KOSPI,,62000,-1700,-2.67,63500,64800,62000,2090,131054900,71577884000,1154482
20240417,012030,DB,KOSPI,,1473,-14,-0.94,1481,1491,1473,335006,495464045,296329203309,201173933
20240417,016610,DB금융투자,KOSPI,,3995,10,0.25,3990,4010,3950,25374,100950650,169573324055,42446389
20240417,005830,DB손해보험,KOSPI,,88100,-600,-0.68,88300,90400,87300,76931,6789384200,6237480000000,70800000
20240417,000990,DB하이텍,KOSPI,,41700,900,2.21,41200,42950,41200,404070,17067402350,1851421119600,44398588
20240417,139130,DGB금융지주,KOSPI,,8140,0,0.00,8170,8210,8070,315207,2568451880,1376847080620,169145833
20240417,001530,DI동일,KOSPI,,27000,0,0.00,27000,27150,26750,45346,1222325450,667943361000,24738643
20240417,000210,DL,KOSPI,,48500,-1700,-3.39,51000,51000,48350,54420,2674836750,1016360374000,20955884
20240417,000215,DL우,KOSPI,,23300,-400,-1.69,24200,24700,23300,3141,73756700,39286479500,1686115
20240417,375500,DL이앤씨,KOSPI,,32500,-750,-2.26,33400,33450,31950,179023,5828947450,1257542747500,38693623
20240417,37550L,DL이앤씨2우(전환),KOSPI,,23100,50,0.22,23800,23900,23000,7482,174353050,48786068100,2111951
20240417,37550K,DL이앤씨우,KOSPI,,17380,-10,-0.06,17390,17390,17310,1204,20888130,36739321300,2113885
20240417,007340,DN오토모티브,KOSPI,,80800,-400,-0.49,80400,81700,80000,3874,311666500,807515604000,9994005
20240417,004840,DRB동일,KOSPI,,5660,-160,-2.75,5800,5930,5650,74376,426841930,112803800000,19930000
20240417,155660,DSR,KOSPI,,4115,35,0.86,4080,4145,4080,16875,69446465,65840000000,16000000
20240417,069730,DSR제강,KOSPI,,4110,40,0.98,4045,4130,4045,6375,25995205,59184000000,14400000
