BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20250611,095570,AJ네트웍스,KOSPI,,4025,-10,-0.25,4080,4080,3990,294711,1180212560,182142354975,45252759
20250611,006840,AK홀딩스,KOSPI,,11650,-20,-0.17,11740,11740,11450,18162,210313445,154334085650,13247561
20250611,027410,BGF,KOSPI,,4440,130,3.02,4320,4465,4305,358860,1569309059,424982552040,95716791
20250611,282330,BGF리테일,KOSPI,,118800,-3400,-2.78,120900,121900,118200,103418,12344448250,2053328032800,17283906
20250611,138930,BNK금융지주,KOSPI,,11710,60,0.52,11670,11880,11510,1431286,16690942775,3728271007490,318383519
20250611,001460,BYC,KOSPI,,38900,650,1.70,38150,39050,37900,3781,145337200,242975235000,6246150
20250611,001465,BYC우,KOSPI,,18020,310,1.75,17720,18030,17720,14319,257370140,38812377000,2153850
20250611,001040,CJ,KOSPI,,156800,7100,4.74,150500,158300,149100,328868,50557475050,4574953286400,29176998
20250611,079160,CJ CGV,KOSPI,,5440,60,1.12,5400,5450,5340,195086,1055188295,900757109440,165580351
20250611,00104K,CJ4우(전환),KOSPI,,127100,5500,4.52,121600,127100,120500,22406,2773581800,537189675200,4226512
20250611,000120,CJ대한통운,KOSPI,,87500,200,0.23,87200,88400,86600,51859,4521284150,1996080100000,22812344
20250611,011150,CJ씨푸드,KOSPI,,3035,-25,-0.82,3055,3065,3010,228599,693266877,109049896055,35930773
20250611,011155,CJ씨푸드1우,KOSPI,,17810,110,0.62,18000,18000,17780,1166,20740680,3562000000,200000
20250611,001045,CJ우,KOSPI,,87000,2000,2.35,85000,88200,83600,11520,987660150,196639401000,2260223
20250611,097950,CJ제일제당,KOSPI,,246500,500,0.20,246000,247000,243500,35936,8815499500,3710856849000,15054186
20250611,097955,CJ제일제당 우,KOSPI,,143400,-1400,-0.97,144800,145500,142700,6560,941138850,190353892200,1327433
20250611,000480,CR홀딩스,KOSPI,,5520,20,0.36,5570,5570,5490,34332,189514570,258835504800,46890490
20250611,000590,CS홀딩스,KOSPI,,95400,2900,3.14,91800,95400,91800,1539,144115000,110137582800,1154482
20250611,012030,DB,KOSPI,,1487,9,0.61,1478,1490,1458,327687,483365834,299145638371,201173933
20250611,005830,DB손해보험,KOSPI,,111700,3800,3.52,107600,111700,107600,221437,24358081650,7908360000000,70800000
20250611,016610,DB증권,KOSPI,,7860,-10,-0.13,7880,7950,7650,194098,1517203605,333628617540,42446389
20250611,000990,DB하이텍,KOSPI,,45850,1350,3.03,45300,47650,44450,293722,13486424900,2035675259800,44398588
20250611,000300,DH오토넥스,KOSPI,,1984,0,0.00,0,0,0,0,0,162944308992,82129188
20250611,001530,DI동일,KOSPI,,38450,1050,2.81,37400,38700,37200,48908,1860904700,781847529200,20334136
20250611,015590,DKME,KOSPI,,515,0,0.00,0,0,0,0,0,122045495160,236981544
20250611,000210,DL,KOSPI,,46600,-250,-0.53,47300,47350,45750,117144,5440914875,976544194400,20955884
20250611,000215,DL우,KOSPI,,24450,100,0.41,24750,24800,24300,977,24024825,41225511750,1686115
20250611,375500,DL이앤씨,KOSPI,,50500,500,1.00,49500,51100,49100,222912,11234415225,1954027961500,38693623
20250611,37550L,DL이앤씨2우(전환),KOSPI,,32250,200,0.62,31400,32300,31400,3739,119737325,68110419750,2111951
20250611,37550K,DL이앤씨우,KOSPI,,21900,400,1.86,21250,22250,21100,9216,200998575,46294081500,2113885
20250611,007340,DN오토모티브,KOSPI,,22750,-50,-0.22,22900,22900,22300,138986,3131125175,1331122178750,58510865
20250611,004840,DRB동일,KOSPI,,5050,145,2.96,4905,5150,4905,52104,262257650,100646500000,19930000
20250611,155660,DSR,KOSPI,,4015,-20,-0.50,4040,4060,4000,30621,122975755,64240000000,16000000
20250611,069730,DSR제강,KOSPI,,3740,10,0.27,3730,3755,3695,11764,43817780,53856000000,14400000
20250611,017860,DS단석,KOSPI,,27100,-150,-0.55,27400,27550,26850,187300,5078895300,476532145200,17584212
20250611,092780,DYP,KOSPI,,4585,20,0.44,4565,4595,4505,10777,49209640,60377389100,13168460
20250611,017940,E1,KOSPI,,75700,-1100,-1.43,77400,77400,74700,29583,2228697300,519302000000,6860000
20250611,365550,ESR켄달스퀘어리츠,KOSPI,,4330,-45,-1.03,4375,4380,4315,269324,1168404492,922675370000,213089000
20250611,383220,F&F,KOSPI,,77800,-300,-0.38,77800,78400,76700,59598,4631541950,2980290435000,38307075
20250611,007700,F&F홀딩스,KOSPI,,17340,90,0.52,17440,17730,17160,41816,723849635,678243123780,39114367
20250611,114090,GKL,KOSPI,,14870,60,0.41,14810,14880,14550,158386,2332940890,919793812900,61855670
20250611,078930,GS,KOSPI,,47150,550,1.18,46600,47550,46300,300658,14124375150,4380960072700,92915378
20250611,006360,GS건설,KOSPI,,24150,150,0.63,23800,24300,23550,664626,15980812100,2066792983500,85581490
20250611,001250,GS글로벌,KOSPI,,2705,20,0.74,2705,2810,2680,1520834,4155764284,223253831620,82533764
20250611,007070,GS리테일,KOSPI,,17080,-550,-3.12,17470,17550,16960,419108,7206732970,1428014648200,83607415
20250611,078935,GS우,KOSPI,,42300,300,0.71,42050,42300,41750,9949,418419375,75498139800,1784826
20250611,499790,GS피앤엘,KOSPI,,33350,-650,-1.91,34150,34600,32800,135895,4534474250,661358547350,19830841
20250611,012630,HDC,KOSPI,,22400,850,3.94,21550,22600,21150,346594,7670856825,1338214550400,59741721
20250611,039570,HDC랩스,KOSPI,,9230,-90,-0.97,9410,9410,9180,15197,140538790,239588657230,25957601
20250611,089470,HDC현대EP,KOSPI,,4020,15,0.37,4030,4030,4000,31977,128330131,128238000000,31900000
20250611,294870,HDC현대산업개발,KOSPI,,27100,100,0.37,27000,27400,26300,212042,5681550700,1786088643000,65907330
20250611,009540,HD한국조선해양,KOSPI,,336500,1000,0.30,339000,341000,332500,234337,78829637000,23815153534000,70773116
20250611,267250,HD현대,KOSPI,,126200,4300,3.53,122000,126900,119700,416910,51820427000,9968927327000,78993085
20250611,267270,HD현대건설기계,KOSPI,,71800,-1200,-1.64,72900,72900,71000,75211,5382085400,1268116450200,17661789
20250611,443060,HD현대마린솔루션,KOSPI,,198600,13600,7.35,186400,198900,184300,455396,88688278800,8903081106000,44829210
20250611,071970,HD현대마린엔진,KOSPI,,43350,50,0.12,43550,43600,42350,263258,11314891925,1470496808250,33921495
20250611,010620,HD현대미포,KOSPI,,184100,-3400,-1.81,188600,188600,180100,407500,74874939000,7353349630900,39942149
20250611,322000,HD현대에너지솔루션,KOSPI,,50900,3150,6.60,51200,53900,49500,1283348,66177916250,570080000000,11200000
20250611,042670,HD현대인프라코어,KOSPI,,10650,-320,-2.92,10820,10820,10310,3153024,33321014460,2051094490800,192591032
20250611,267260,HD현대일렉트릭,KOSPI,,418500,-11000,-2.56,428000,430500,416500,260051,109961969000,15085725997500,36047135
20250611,329180,HD현대중공업,KOSPI,,418000,-9000,-2.11,428000,428000,416000,252616,105805806750,37107162488000,88773116
20250611,097230,HJ중공업,KOSPI,,7120,-10,-0.14,7250,7260,7100,343517,2457072455,592912880720,83274281
20250611,014790,HL D&I,KOSPI,,2740,130,4.98,2620,2745,2610,87022,233473295,103732566740,37858601
20250611,003580,HLB글로벌,KOSPI,,3085,20,0.65,3080,3120,3070,44105,136108990,155226643130,50316578
20250611,204320,HL만도,KOSPI,,34650,500,1.46,34250,34850,34150,311170,10760351825,1627064208000,46957120
20250611,060980,HL홀딩스,KOSPI,,41350,-700,-1.66,42000,42000,40800,31076,1278302600,388850313950,9403877
20250611,011200,HMM,KOSPI,,22500,150,0.67,22450,22550,22000,1452670,32475247200,23063388660000,1025039496
20250611,035000,HS애드,KOSPI,,7710,10,0.13,7790,7790,7630,19168,147292160,127734723390,16567409
20250611,002460,HS화성,KOSPI,,10890,-10,-0.09,10900,10910,10750,8094,87993415,110533500000,10150000
20250611,487570,HS효성,KOSPI,,65700,1700,2.66,64000,67200,62300,100289,6462394200,244793403900,3725927
20250611,298050,HS효성첨단소재,KOSPI,,199800,-1700,-0.84,201000,204000,199300,15329,3085502850,895093610400,4479948
20250611,003560,IHQ,KOSPI,,10760,0,0.00,0,0,0,0,0,76220934800,7083730
20250611,015360,INVENI,KOSPI,,54300,300,0.56,54100,54500,53800,7845,424672000,325800000000,6000000
20250611,175330,JB금융지주,KOSPI,,19390,210,1.09,19180,19660,18790,664680,12777916080,3759875577080,193907972
20250611,234080,JW생명과학,KOSPI,,12400,-20,-0.16,12420,12490,12330,47626,590917865,196348469600,15834554
20250611,001060,JW중외제약,KOSPI,,23700,250,1.07,23700,23750,23400,65186,1541624200,551876541000,23285930
20250611,001067,JW중외제약2우B,KOSPI,,65300,0,0.00,65300,65300,65300,1,65300,13711236900,209973
20250611,001065,JW중외제약우,KOSPI,,28850,-150,-0.52,28900,28950,28700,342,9828750,9865286350,341951
20250611,096760,JW홀딩스,KOSPI,,4050,110,2.79,4040,4105,3965,663221,2673937718,299396015100,73924942
20250611,105560,KB금융,KOSPI,,107200,-3700,-3.34,110600,110600,106400,1666674,179549977200,40892737441600,381462103
