BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20180906,095570,AJ네트웍스,KOSPI,,5630,330,6.23,5300,5710,5210,178907,986649420,263609520850,46822295
20180906,068400,AJ렌터카,KOSPI,,14050,100,0.72,14050,14300,13750,234810,3295541350,311155515000,22146300
20180906,006840,AK홀딩스,KOSPI,,65000,-1000,-1.52,65600,65800,63800,30220,1960287300,861091465000,13247561
20180906,027410,BGF,KOSPI,,9160,-50,-0.54,9210,9250,9140,167402,1538844140,873581679640,95369179
20180906,282330,BGF리테일,KOSPI,,172500,-3500,-1.99,176500,177500,172000,13831,2404484500,2981473785000,17283906
20180906,138930,BNK금융지주,KOSPI,,8170,-40,-0.49,8210,8270,8160,463045,3796076810,2662890959820,325935246
20180906,001460,BYC,KOSPI,,270000,5500,2.08,264000,270000,264000,54,14476000,168646050000,624615
20180906,001465,BYC우,KOSPI,,131000,500,0.38,129500,131000,129500,50,6519000,28215435000,215385
20180906,001040,CJ,KOSPI,,133500,1000,0.75,132500,133500,131500,44645,5932119500,3895129233000,29176998
20180906,079160,CJ CGV,KOSPI,,52400,-500,-0.95,52900,53000,52400,80249,4228537800,1108852801200,21161313
20180906,000120,CJ대한통운,KOSPI,,155500,3500,2.30,152000,159500,151500,124179,19447242000,3547319492000,22812344
20180906,011150,CJ씨푸드,KOSPI,,2730,20,0.74,2710,2775,2705,130162,357700590,98091010290,35930773
20180906,011155,CJ씨푸드1우,KOSPI,,28000,200,0.72,27800,28300,27800,587,16508100,5600000000,200000
20180906,001045,CJ우,KOSPI,,60300,100,0.17,60000,60300,59100,1498,89431900,136291446900,2260223
20180906,097950,CJ제일제당,KOSPI,,332500,-1500,-0.45,334000,336500,332500,16078,5374210000,5005184345000,15053186
20180906,097955,CJ제일제당 우,KOSPI,,123500,-1500,-1.20,124000,125500,123500,3482,431970500,163937975500,1327433
20180906,037560,CJ헬로,KOSPI,,9920,500,5.31,9500,10150,9220,1067711,10444177870,768272900800,77446865
20180906,000590,CS홀딩스,KOSPI,,68700,0,0.00,68700,69200,67100,962,65387300,79312913400,1154482
20180906,012030,DB,KOSPI,,783,-14,-1.76,804,804,780,831079,654132727,157519189539,201173933
20180906,016610,DB금융투자,KOSPI,,4120,-30,-0.72,4180,4180,4105,47596,196256000,174879122680,42446389
20180906,005830,DB손해보험,KOSPI,,64500,600,0.94,64000,66000,63500,155873,10162714100,4566600000000,70800000
