BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20210831,095570,AJ네트웍스,KOSPI,,5910,-10,-0.17,5930,5930,5810,43610,255489560,276719763450,46822295
20210831,006840,AK홀딩스,KOSPI,,27500,200,0.73,27450,27700,27150,37746,1036582500,364307927500,13247561
20210831,027410,BGF,KOSPI,,6330,-30,-0.47,6360,6410,6300,152053,962598470,605887287030,95716791
20210831,282330,BGF리테일,KOSPI,,178500,-2500,-1.38,180500,183000,174000,40176,7138560000,3085177221000,17283906
20210831,138930,BNK금융지주,KOSPI,,7760,20,0.26,7710,7800,7640,1181539,9123273270,2529257508960,325935246
20210831,001460,BYC,KOSPI,,412000,-6000,-1.44,418000,418000,382000,1280,522275000,257341380000,624615
20210831,001465,BYC우,KOSPI,,179000,-500,-0.28,179000,179000,176000,45,8028000,38553915000,215385
20210831,001040,CJ,KOSPI,,101500,500,0.50,101000,102500,99900,123399,12462861900,2961465297000,29176998
20210831,079160,CJ CGV,KOSPI,,30300,0,0.00,30250,30500,29850,235984,7142449450,1123655441400,37084338
20210831,00104K,CJ4우(전환),KOSPI,,84500,400,0.48,84500,84500,83400,3017,253103900,357140264000,4226512
20210831,000120,CJ대한통운,KOSPI,,171000,1000,0.59,169500,171000,168000,43992,7476138250,3900910824000,22812344
20210831,011150,CJ씨푸드,KOSPI,,4230,5,0.12,4235,4255,4180,77100,325004660,151987169790,35930773
20210831,011155,CJ씨푸드1우,KOSPI,,38750,-50,-0.13,38800,38800,38200,176,6774100,7750000000,200000
20210831,001045,CJ우,KOSPI,,62800,100,0.16,62100,63200,61500,1324,82799200,141942004400,2260223
20210831,097950,CJ제일제당,KOSPI,,453500,5500,1.23,448500,453500,444000,45002,20248240000,6827073351000,15054186
20210831,097955,CJ제일제당 우,KOSPI,,201500,0,0.00,203000,203000,199000,4274,856047000,267477749500,1327433
20210831,000590,CS홀딩스,KOSPI,,64600,400,0.62,64200,64600,63000,1766,112405700,74579537200,1154482
20210831,012030,DB,KOSPI,,1055,-10,-0.94,1060,1065,1040,660646,694605205,212238499315,201173933
20210831,016610,DB금융투자,KOSPI,,6750,10,0.15,6730,6760,6580,131151,874247360,286513125750,42446389
20210831,005830,DB손해보험,KOSPI,,58700,100,0.17,58100,58800,56900,213865,12444776500,4155960000000,70800000
20210831,000990,DB하이텍,KOSPI,,59800,-100,-0.17,59900,60000,58200,758772,44792095800,2655035562400,44398588
