BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20210414,095570,AJ네트웍스,KOSPI,,4990,55,1.11,4950,5040,4900,109793,547741460,233643252050,46822295
20210414,006840,AK홀딩스,KOSPI,,29500,500,1.72,29350,30100,28950,80559,2378514600,390803049500,13247561
20210414,027410,BGF,KOSPI,,7100,40,0.57,7070,7180,7070,400658,2847291290,679589216100,95716791
20210414,282330,BGF리테일,KOSPI,,162500,500,0.31,162500,164500,161000,30554,4968983500,2808634725000,17283906
20210414,138930,BNK금융지주,KOSPI,,6720,-30,-0.44,6700,6730,6650,1112385,7435781860,2190284853120,325935246
20210414,001460,BYC,KOSPI,,380000,1500,0.40,378000,381000,376500,197,74691000,237353700000,624615
20210414,001465,BYC우,KOSPI,,161500,-500,-0.31,161000,161500,160500,60,9674000,34784677500,215385
20210414,001040,CJ,KOSPI,,95300,100,0.11,95200,95500,94500,73224,6952976700,2780567909400,29176998
20210414,079160,CJ CGV,KOSPI,,26600,-450,-1.66,27050,27050,26600,248330,6640035000,933660000000,35100000
20210414,00104K,CJ4우(전환),KOSPI,,75700,0,0.00,75400,76100,75100,4720,355967900,319946958400,4226512
20210414,000120,CJ대한통운,KOSPI,,176000,1000,0.57,175500,177500,175500,30917,5456279000,4014972544000,22812344
20210414,011150,CJ씨푸드,KOSPI,,4820,-65,-1.33,4925,4970,4815,1504575,7324201030,173186325860,35930773
20210414,011155,CJ씨푸드1우,KOSPI,,37400,-100,-0.27,38000,38000,37050,973,36192500,7480000000,200000
20210414,001045,CJ우,KOSPI,,59400,200,0.34,59200,59900,58900,12971,766755000,134257246200,2260223
20210414,097950,CJ제일제당,KOSPI,,414500,-500,-0.12,415500,418500,413000,25980,10765896000,6239960097000,15054186
20210414,097955,CJ제일제당 우,KOSPI,,190500,-1000,-0.52,191500,191500,190000,3863,737527500,252875986500,1327433
20210414,000590,CS홀딩스,KOSPI,,71300,-1700,-2.33,73000,73300,70400,10295,736880700,82314566600,1154482
20210414,012030,DB,KOSPI,,927,-8,-0.86,935,940,917,1719951,1596195995,186488235891,201173933
20210414,016610,DB금융투자,KOSPI,,6640,10,0.15,6600,6680,6590,96050,636961980,281844022960,42446389
20210414,005830,DB손해보험,KOSPI,,45200,400,0.89,44800,45450,44600,291750,13188030851,3200160000000,70800000
20210414,000990,DB하이텍,KOSPI,,54700,-500,-0.91,55500,55600,54400,583044,31845280300,2428602763600,44398588
20210414,000995,DB하이텍1우,KOSPI,,116000,1000,0.87,117000,117000,115000,532,61771500,13028656000,112316
20210414,139130,DGB금융지주,KOSPI,,8060,-70,-0.86,8090,8110,7980,815721,6548860700,1363315413980,169145833
20210414,001530,DI동일,KOSPI,,178000,500,0.28,179500,181000,174500,21704,3856238500,438878402000,2465609
20210414,000210,DL,KOSPI,,89600,4400,5.16,85200,89900,85200,484546,42999717200,1383537075200,15441262
20210414,001880,DL건설,KOSPI,,35400,-100,-0.28,35600,35900,35250,83068,2946223900,780686253600,22053284
