BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20200210,095570,AJ네트웍스,KOSPI,,5080,0,0.00,5080,5090,4990,52677,265408475,237857258600,46822295
20200210,006840,AK홀딩스,KOSPI,,29950,-150,-0.50,29750,30100,29600,17070,508237050,396764451950,13247561
20200210,027410,BGF,KOSPI,,5140,20,0.39,5100,5180,5040,75516,385223990,491984305740,95716791
20200210,282330,BGF리테일,KOSPI,,158000,-3500,-2.17,161500,162000,157000,33901,5357538500,2730857148000,17283906
20200210,138930,BNK금융지주,KOSPI,,6820,-80,-1.16,6840,6890,6710,942305,6385977270,2222878377720,325935246
20200210,001460,BYC,KOSPI,,222500,-500,-0.22,222500,223000,222000,154,34201000,138976837500,624615
20200210,001465,BYC우,KOSPI,,119500,500,0.42,118000,119500,117000,76,9010500,25738507500,215385
20200210,001040,CJ,KOSPI,,84500,-1200,-1.40,85700,85700,83600,57941,4879394600,2465456331000,29176998
20200210,079160,CJ CGV,KOSPI,,29250,250,0.86,28900,29450,28650,112030,3255290250,618968405250,21161313
20200210,00104K,CJ4우(전환),KOSPI,,63400,-900,-1.40,64500,64500,62500,11396,717388100,267960860800,4226512
20200210,000120,CJ대한통운,KOSPI,,146500,-500,-0.34,147000,150000,143500,96252,14167061500,3342008396000,22812344
20200210,011150,CJ씨푸드,KOSPI,,2870,125,4.55,2745,3145,2685,12805150,38003586360,103121318510,35930773
20200210,011155,CJ씨푸드1우,KOSPI,,34900,2250,6.89,33400,41900,33000,278850,10438598550,6980000000,200000
20200210,001045,CJ우,KOSPI,,40350,-350,-0.86,41200,41200,39800,3066,123101400,91199998050,2260223
20200210,097950,CJ제일제당,KOSPI,,244000,500,0.21,239500,246500,239500,28468,6946969000,3673221384000,15054186
20200210,097955,CJ제일제당 우,KOSPI,,105500,500,0.48,104000,106000,103500,925,97141500,140044181500,1327433
20200210,000590,CS홀딩스,KOSPI,,55100,-300,-0.54,55400,55400,54600,463,25413900,63611958200,1154482
20200210,012030,DB,KOSPI,,804,-3,-0.37,802,807,798,193747,155528560,161743842132,201173933
20200210,016610,DB금융투자,KOSPI,,3980,0,0.00,3980,3990,3930,11960,47339250,168936628220,42446389
20200210,005830,DB손해보험,KOSPI,,45000,-50,-0.11,44100,45250,43700,207434,9319899100,3186000000000,70800000
20200210,000990,DB하이텍,KOSPI,,29050,750,2.65,28150,29300,27800,579569,16752042250,1289778981400,44398588
20200210,000995,DB하이텍1우,KOSPI,,52000,0,0.00,52000,52800,52000,2194,114706600,5840432000,112316
20200210,139130,DGB금융지주,KOSPI,,6490,-150,-2.26,6590,6600,6470,542407,3524492260,1097756456170,169145833
20200210,001530,DI동일,KOSPI,,79000,4200,5.61,74200,79000,73000,6928,530328200,191292180000,2421420
20200210,004840,DRB동일,KOSPI,,5150,0,0.00,5150,5250,5130,8871,45929130,102639500000,19930000
20200210,155660,DSR,KOSPI,,4730,65,1.39,4650,4730,4540,67921,317208355,75680000000,16000000
20200210,069730,DSR제강,KOSPI,,4525,0,0.00,4470,4560,4460,33872,152846410,65160000000,14400000
20200210,017940,E1,KOSPI,,44200,-900,-2.00,44600,44650,44000,9180,405803500,303212000000,6860000
20200210,007700,F&F,KOSPI,,103000,-500,-0.48,102500,105000,102000,77794,8035721500,1586200000000,15400000
20200210,114090,GKL,KOSPI,,18700,-300,-1.58,18900,18900,18450,183960,3423196800,1156701029000,61855670
20200210,078930,GS,KOSPI,,45600,-400,-0.87,45350,45900,45100,166758,7588219000,4236941236800,92915378
20200210,006360,GS건설,KOSPI,,30150,100,0.33,29600,30300,29550,209774,6294460050,2414948790600,80097804
20200210,001250,GS글로벌,KOSPI,,2080,25,1.22,2050,2100,2045,104339,216356920,171670229120,82533764
20200210,007070,GS리테일,KOSPI,,38750,-450,-1.15,38750,39250,38600,80955,3145106900,2983750000000,77000000
20200210,078935,GS우,KOSPI,,34650,-300,-0.86,34950,34950,34550,3475,120562250,61844220900,1784826
20200210,012630,HDC,KOSPI,,10500,150,1.45,10350,10500,10250,214045,2224297650,627288070500,59741721
20200210,039570,HDC아이콘트롤스,KOSPI,,9770,-10,-0.10,9780,9850,9620,19406,188756340,160814200000,16460000
20200210,089470,HDC현대EP,KOSPI,,4235,-15,-0.35,4215,4250,4165,51741,217510265,135096500000,31900000
20200210,294870,HDC현대산업개발,KOSPI,,21650,-100,-0.46,21750,21950,21200,244593,5298672800,951262463000,43938220
20200210,082740,HSD엔진,KOSPI,,4390,-35,-0.79,4375,4395,4245,151298,654146405,144637953380,32947142
20200210,003560,IHQ,KOSPI,,1685,10,0.60,1675,1705,1670,438788,740435285,246407235380,146235748
20200210,175330,JB금융지주,KOSPI,,5050,0,0.00,5050,5070,5030,244001,1230733010,994763614700,196982894
20200210,234080,JW생명과학,KOSPI,,18950,-50,-0.26,18950,19000,18700,28031,528474300,300064798300,15834554
20200210,001060,JW중외제약,KOSPI,,28200,-350,-1.23,28350,28550,28000,79130,2230762400,589945522800,20920054
20200210,001067,JW중외제약2우B,KOSPI,,46850,3000,6.84,44400,46850,44400,5187,239120100,4234021900,90374
20200210,001065,JW중외제약우,KOSPI,,30500,1200,4.10,30000,31500,28200,21692,649293500,5257010500,172361
20200210,096760,JW홀딩스,KOSPI,,5620,20,0.36,5530,5660,5520,69701,389464050,373461111100,66452155
20200210,105560,KB금융,KOSPI,,43250,-1150,-2.59,43700,43850,43000,1392007,60180305100,17983692540000,415807920
20200210,002380,KCC,KOSPI,,215000,4000,1.90,209000,215500,206000,24259,5153038500,1910591265000,8886471
20200210,009070,KCTC,KOSPI,,2655,0,0.00,2680,2680,2620,27945,73679495,79650000000,30000000
20200210,009440,KC그린홀딩스,KOSPI,,4970,-30,-0.60,4980,4985,4930,30365,150691930,111501850600,22434980
20200210,119650,KC코트렐,KOSPI,,7250,50,0.69,7300,7320,7160,194494,1405103840,94250000000,13000000
20200210,092220,KEC,KOSPI,,1070,10,0.94,1065,1075,1045,867627,921130185,124876425800,116706940
20200210,001390,KG케미칼,KOSPI,,13100,-200,-1.50,13050,13450,13050,108820,1437883900,170473339200,13013232
20200210,001940,KISCO홀딩스,KOSPI,,11450,-50,-0.43,11500,11500,11350,15390,175492050,211554551000,18476380
20200210,025000,KPX케미칼,KOSPI,,54100,100,0.19,54200,54300,52800,2353,125480100,261844000000,4840000
20200210,092230,KPX홀딩스,KOSPI,,50400,0,0.00,50500,50500,49850,674,33676050,212922158400,4224646
20200210,000040,KR모터스,KOSPI,,250,0,0.00,0,0,0,0,0,47361018750,189444075
20200210,044450,KSS해운,KOSPI,,7630,0,0.00,7650,7740,7410,88800,679473100,176908264400,23185880
20200210,030200,KT,KOSPI,,25200,-100,-0.40,25150,25350,25100,491198,12404455750,6580017561600,261111808
20200210,033780,KT&G,KOSPI,,92700,-1000,-1.07,92800,93000,92500,228048,21151188100,12727014471900,137292497
20200210,030210,KTB투자증권,KOSPI,,2450,-10,-0.41,2440,2480,2405,205205,499513225,147769525400,60314092
20200210,058850,KTcs,KOSPI,,2170,25,1.17,2145,2195,2125,349856,757225455,92626450000,42685000
20200210,058860,KTis,KOSPI,,2150,30,1.42,2130,2175,2125,138505,297186160,74824300000,34802000
20200210,093050,LF,KOSPI,,14550,-100,-0.68,14550,14700,14250,155865,2257060650,425442000000,29240000
20200210,003550,LG,KOSPI,,74200,100,0.13,72800,74700,72600,380665,28098792000,12803739120200,172557131
20200210,034220,LG디스플레이,KOSPI,,16150,-50,-0.31,16200,16250,15950,1594189,25656029900,5778723555000,357815700
20200210,001120,LG상사,KOSPI,,13150,400,3.14,12900,13200,12550,222398,2892446550,509694000000,38760000
20200210,051900,LG생활건강,KOSPI,,1356000,4000,0.30,1342000,1357000,1341000,31814,43001647000,21178275132000,15618197
20200210,051905,LG생활건강우,KOSPI,,824000,4000,0.49,820000,824000,810000,2331,1910485997,1730150328000,2099697
20200210,003555,LG우,KOSPI,,48950,-50,-0.10,49000,49150,48650,2623,128383300,162253439150,3314677
