BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20220106,095570,AJ네트웍스,KOSPI,,5090,-140,-2.68,5190,5210,5060,203019,1038361380,238325481550,46822295
20220106,006840,AK홀딩스,KOSPI,,19550,-200,-1.01,19600,19850,19550,12954,255146100,258989817550,13247561
20220106,027410,BGF,KOSPI,,5230,-60,-1.13,5270,5330,5220,174425,916581820,500598816930,95716791
20220106,282330,BGF리테일,KOSPI,,141500,2000,1.43,139000,143500,138500,36533,5156716000,2445672699000,17283906
20220106,138930,BNK금융지주,KOSPI,,8480,-70,-0.82,8510,8600,8430,1045894,8895472740,2763930886080,325935246
20220106,001460,BYC,KOSPI,,499000,-14000,-2.73,512000,516000,488000,2794,1390518000,311682885000,624615
20220106,001465,BYC우,KOSPI,,197000,-1000,-0.51,197000,199500,194000,264,51984000,42430845000,215385
20220106,001040,CJ,KOSPI,,81300,-1600,-1.93,82300,82600,81000,77317,6317845800,2372089937400,29176998
20220106,079160,CJ CGV,KOSPI,,24200,-150,-0.62,24100,24250,23900,165306,3974237200,918472570400,37953412
20220106,00104K,CJ4우(전환),KOSPI,,69700,-700,-0.99,70000,70300,69000,8749,608003400,294587886400,4226512
20220106,000120,CJ대한통운,KOSPI,,125500,-1000,-0.79,126500,127500,125000,50687,6405578000,2862949172000,22812344
20220106,011150,CJ씨푸드,KOSPI,,3805,-45,-1.17,3780,3865,3780,165298,632751755,136716591265,35930773
20220106,011155,CJ씨푸드1우,KOSPI,,36800,200,0.55,36600,36800,35600,306,11065550,7360000000,200000
20220106,001045,CJ우,KOSPI,,48900,-600,-1.21,49500,50000,48800,17392,855140450,110524904700,2260223
20220106,097950,CJ제일제당,KOSPI,,374500,-3500,-0.93,373000,383500,373000,32601,12316099500,5637792657000,15054186
20220106,097955,CJ제일제당 우,KOSPI,,173000,-2500,-1.42,175000,175500,172000,2532,439456000,229645909000,1327433
20220106,000590,CS홀딩스,KOSPI,,65100,-200,-0.31,64300,65700,64300,3344,217724600,75156778200,1154482
20220106,012030,DB,KOSPI,,961,-10,-1.03,956,978,956,923195,892294834,193328149613,201173933
20220106,016610,DB금융투자,KOSPI,,6550,-130,-1.95,6650,6650,6520,205096,1349630860,278023847950,42446389
20220106,005830,DB손해보험,KOSPI,,60300,1000,1.69,59900,61500,59900,263134,15973698200,4269240000000,70800000
20220106,000990,DB하이텍,KOSPI,,72300,-2100,-2.82,72700,74500,72100,929382,68022849100,3210017912400,44398588
20220106,000995,DB하이텍1우,KOSPI,,99500,-500,-0.50,100500,101000,99000,79,7868900,11175442000,112316
20220106,139130,DGB금융지주,KOSPI,,9440,-40,-0.42,9430,9510,9410,217857,2056932700,1596736663520,169145833
20220106,001530,DI동일,KOSPI,,265000,-1000,-0.38,263500,271500,260000,11651,3101494000,665323575000,2510655
20220106,000210,DL,KOSPI,,64900,300,0.46,64300,65100,63900,97751,6324221800,1360036871600,20955884
20220106,001880,DL건설,KOSPI,,28200,450,1.62,27750,28750,27350,41823,1181392350,621902608800,22053284
20220106,000215,DL우,KOSPI,,37600,-400,-1.05,38000,38150,37200,1343,50845900,63397924000,1686115
20220106,375500,DL이앤씨,KOSPI,,130500,4500,3.57,124000,131000,123000,292828,37798041000,2526315309000,19358738
20220106,37550K,DL이앤씨우,KOSPI,,71000,-100,-0.14,69600,71600,69600,9038,640230600,150085835000,2113885
20220106,004840,DRB동일,KOSPI,,5230,0,0.00,5220,5280,5210,6948,36440970,104233900000,19930000
20220106,155660,DSR,KOSPI,,5880,-240,-3.92,5990,6070,5850,199728,1192974690,94080000000,16000000
