BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20250909,095570,AJ네트웍스,KOSPI,,4310,-10,-0.23,4320,4355,4290,167038,720881010,195039391290,45252759
20250909,006840,AK홀딩스,KOSPI,,11340,-180,-1.56,11520,11520,11340,4934,56321720,150227341740,13247561
20250909,027410,BGF,KOSPI,,3960,20,0.51,3915,3970,3915,59319,234204435,379038492360,95716791
20250909,282330,BGF리테일,KOSPI,,109600,-400,-0.36,110200,110800,108900,34275,3755000750,1894316097600,17283906
20250909,138930,BNK금융지주,KOSPI,,15000,440,3.02,14700,15000,14520,1033961,15389068505,4716377310000,314425154
20250909,001460,BYC,KOSPI,,40550,250,0.62,40350,40750,39900,3368,135890375,253281382500,6246150
20250909,001465,BYC우,KOSPI,,26200,600,2.34,25600,26350,25600,3119,81506300,56430870000,2153850
20250909,001040,CJ,KOSPI,,187400,0,0.00,185600,188300,183300,197013,36792193500,5467769425200,29176998
20250909,079160,CJ CGV,KOSPI,,4630,-105,-2.22,4750,4755,4582,377154,1744193607,766641016190,165581213
20250909,00104K,CJ4우(전환),KOSPI,,157500,1700,1.09,154700,157500,151300,19045,2933940600,665675640000,4226512
20250909,000120,CJ대한통운,KOSPI,,83500,400,0.48,83600,83600,82400,32965,2741813200,1904830724000,22812344
20250909,011150,CJ씨푸드,KOSPI,,2890,20,0.70,2870,2895,2865,185750,535445475,103839933970,35930773
20250909,011155,CJ씨푸드1우,KOSPI,,16540,-360,-2.13,16500,16750,16500,636,10590960,3308000000,200000
20250909,001045,CJ우,KOSPI,,99000,300,0.30,98700,99000,96000,4854,475878250,223762077000,2260223
20250909,097950,CJ제일제당,KOSPI,,233000,500,0.22,233000,233500,231000,47252,10990277000,3507625338000,15054186
20250909,097955,CJ제일제당 우,KOSPI,,141900,-100,-0.07,142000,142400,140800,3087,436913750,188362742700,1327433
20250909,000480,CR홀딩스,KOSPI,,5010,20,0.40,5050,5050,4990,21706,108525033,234921354900,46890490
20250909,000590,CS홀딩스,KOSPI,,92500,2400,2.66,89300,100300,89300,15789,1502066100,106789585000,1154482
20250909,012030,DB,KOSPI,,1605,-15,-0.93,1621,1629,1583,2448131,3924376676,322884162465,201173933
20250909,005830,DB손해보험,KOSPI,,139600,500,0.36,139900,140200,137100,175759,24448267390,9883680000000,70800000
20250909,016610,DB증권,KOSPI,,9000,200,2.27,8830,9100,8800,186533,1679351130,382017501000,42446389
20250909,000990,DB하이텍,KOSPI,,46400,1300,2.88,45400,46600,45250,173816,8028748250,2060094483200,44398588
20250909,000300,DH오토넥스,KOSPI,,1984,0,0.00,0,0,0,0,0,162944308992,82129188
20250909,001530,DI동일,KOSPI,,35200,250,0.72,35000,35800,34800,28552,1003276000,694470656000,19729280
20250909,015590,DKME,KOSPI,,515,0,0.00,0,0,0,0,0,122045495160,236981544
20250909,000210,DL,KOSPI,,38800,450,1.17,38550,38800,37950,65999,2539244075,813088299200,20955884
20250909,000215,DL우,KOSPI,,22750,150,0.66,22600,22850,22150,2951,66649500,38359116250,1686115
20250909,375500,DL이앤씨,KOSPI,,43850,150,0.34,43700,44000,43200,129355,5636548150,1696715368550,38693623
20250909,37550L,DL이앤씨2우(전환),KOSPI,,30100,50,0.17,30400,30400,29950,851,25636100,63569725100,2111951
20250909,37550K,DL이앤씨우,KOSPI,,19570,70,0.36,19510,19710,19480,4334,84890030,41368729450,2113885
20250909,007340,DN오토모티브,KOSPI,,25050,50,0.20,24950,25350,24950,44884,1127489375,1465697168250,58510865
20250909,004840,DRB동일,KOSPI,,4990,-10,-0.20,5060,5130,4990,60375,304016395,99450700000,19930000
20250909,155660,DSR,KOSPI,,3730,45,1.22,3685,3795,3675,14048,52594598,59680000000,16000000
20250909,069730,DSR제강,KOSPI,,3910,60,1.56,3865,3970,3840,26420,103179335,56304000000,14400000
20250909,017860,DS단석,KOSPI,,21750,300,1.40,21700,21900,21350,80646,1744317250,382456611000,17584212
20250909,092780,DYP,KOSPI,,4005,-70,-1.72,4075,4075,3995,20463,82158992,52739682300,13168460
20250909,017940,E1,KOSPI,,77100,900,1.18,76800,77700,75900,11903,914105350,528906000000,6860000
20250909,365550,ESR켄달스퀘어리츠,KOSPI,,4605,5,0.11,4555,4630,4555,310622,1428059302,1133239845000,246089000
20250909,383220,F&F,KOSPI,,69100,300,0.44,69800,69800,68200,45064,3108421100,2647018882500,38307075
20250909,007700,F&F홀딩스,KOSPI,,20500,150,0.74,20100,20600,20100,34578,706950000,801844523500,39114367
20250909,114090,GKL,KOSPI,,16900,-390,-2.26,17340,17360,16840,202148,3455250260,1045360823000,61855670
20250909,078930,GS,KOSPI,,45950,350,0.77,45900,46400,45650,206418,9485557450,4269461619100,92915378
20250909,006360,GS건설,KOSPI,,19200,30,0.16,19260,19270,19090,248490,4764760935,1643164608000,85581490
20250909,001250,GS글로벌,KOSPI,,2550,5,0.20,2540,2570,2540,264927,676858882,210461098200,82533764
20250909,007070,GS리테일,KOSPI,,16400,-150,-0.91,16640,16700,16290,80838,1327407740,1371161606000,83607415
20250909,078935,GS우,KOSPI,,42650,350,0.83,42450,42800,42000,5091,217130150,76122828900,1784826
20250909,499790,GS피앤엘,KOSPI,,56300,1800,3.30,54800,57000,53500,134294,7449731950,1116476348300,19830841
20250909,012630,HDC,KOSPI,,21050,-400,-1.86,21600,21600,20850,95596,2009260175,1257563227050,59741721
20250909,039570,HDC랩스,KOSPI,,8750,20,0.23,8720,8750,8630,9477,82320275,227129008750,25957601
20250909,089470,HDC현대EP,KOSPI,,4180,55,1.33,4130,4220,4115,49749,206468345,133342000000,31900000
20250909,294870,HDC현대산업개발,KOSPI,,20400,0,0.00,20450,20450,20000,253207,5105835925,1344509532000,65907330
20250909,009540,HD한국조선해양,KOSPI,,414000,-10500,-2.47,425000,427500,414000,265438,111082721750,29300070024000,70773116
20250909,267250,HD현대,KOSPI,,147000,3700,2.58,144500,148400,144000,195918,28799250800,11611983495000,78993085
20250909,267270,HD현대건설기계,KOSPI,,94900,1300,1.39,93700,96900,93400,162876,15464630400,1647237473700,17357613
20250909,443060,HD현대마린솔루션,KOSPI,,215000,-5000,-2.27,221000,223000,213500,109216,23691256527,9638280150000,44829210
20250909,071970,HD현대마린엔진,KOSPI,,88300,-2600,-2.86,92400,93500,86600,440488,39457553200,2995268008500,33921495
20250909,010620,HD현대미포,KOSPI,,197400,-1900,-0.95,200000,200500,197000,355616,70570256400,7884580212600,39942149
20250909,322000,HD현대에너지솔루션,KOSPI,,51100,-1300,-2.48,51500,52300,50500,152842,7851669250,572320000000,11200000
20250909,042670,HD현대인프라코어,KOSPI,,15560,220,1.43,15450,15930,15330,2269681,35385498980,2938525263280,188851238
20250909,267260,HD현대일렉트릭,KOSPI,,516000,7000,1.38,513000,518000,501000,117845,60370771000,18600321660000,36047135
20250909,329180,HD현대중공업,KOSPI,,504000,-7000,-1.37,513000,514000,500000,163868,82885750000,44741650464000,88773116
20250909,097230,HJ중공업,KOSPI,,27250,-1950,-6.68,28700,29000,26700,15633146,434169531850,2269224157250,83274281
