BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20240528,095570,AJ네트웍스,KOSPI,,4990,-110,-2.16,5130,5140,4950,230464,1155519565,225811267410,45252759
20240528,006840,AK홀딩스,KOSPI,,14940,0,0.00,14950,15000,14800,7022,104462130,197918561340,13247561
20240528,027410,BGF,KOSPI,,3615,-30,-0.82,3620,3650,3605,88480,320363355,346016199465,95716791
20240528,282330,BGF리테일,KOSPI,,118600,-1200,-1.00,119800,120800,118600,26891,3211041700,2049871251600,17283906
20240528,138930,BNK금융지주,KOSPI,,8300,-70,-0.84,8330,8410,8290,308355,2571888460,2673334035400,322088438
20240528,001460,BYC,KOSPI,,37100,-1300,-3.39,38300,38900,37050,1811,68491300,231732165000,6246150
20240528,001465,BYC우,KOSPI,,15490,-390,-2.46,15830,15830,15490,1353,21091240,33363136500,2153850
20240528,001040,CJ,KOSPI,,139100,-1900,-1.35,141800,143800,138500,133567,18695632900,4058520421800,29176998
20240528,079160,CJ CGV,KOSPI,,5620,-20,-0.35,5620,5660,5580,275504,1544706070,688069481040,122432292
20240528,00104K,CJ4우(전환),KOSPI,,97000,-2300,-2.32,99100,100800,97000,12076,1182917600,409971664000,4226512
20240528,000120,CJ대한통운,KOSPI,,105200,-4600,-4.19,109600,110000,104400,201408,21353353800,2399858588800,22812344
20240528,011150,CJ씨푸드,KOSPI,,5320,0,0.00,5300,5460,5250,5098367,27206292160,191151712360,35930773
20240528,011155,CJ씨푸드1우,KOSPI,,22800,-500,-2.15,23900,24600,22650,4458,105533400,4560000000,200000
20240528,001045,CJ우,KOSPI,,63600,-1100,-1.70,64700,64700,63000,1661,105933300,143750182800,2260223
20240528,097950,CJ제일제당,KOSPI,,365000,-6500,-1.75,372000,374500,362000,38882,14257526000,5494777890000,15054186
20240528,097955,CJ제일제당 우,KOSPI,,157200,-400,-0.25,157700,157700,155700,3445,540163300,208672467600,1327433
20240528,000480,CR홀딩스,KOSPI,,6240,-10,-0.16,6220,6260,6190,13667,84953010,292596657600,46890490
20240528,000590,CS홀딩스,KOSPI,,67200,500,0.75,66700,68000,66500,1941,131096400,77581190400,1154482
20240528,012030,DB,KOSPI,,1433,-15,-1.04,1432,1455,1427,297142,428072025,288282245989,201173933
20240528,016610,DB금융투자,KOSPI,,4250,-30,-0.70,4310,4310,4235,12524,53202585,180397153250,42446389
20240528,005830,DB손해보험,KOSPI,,101000,1600,1.61,98900,102200,98500,113497,11447942900,7150800000000,70800000
20240528,000990,DB하이텍,KOSPI,,40850,-300,-0.73,41250,41450,40800,260957,10695417100,1813682319800,44398588
20240528,139130,DGB금융지주,KOSPI,,8140,-30,-0.37,8150,8200,8000,451398,3670509250,1376847080620,169145833
20240528,001530,DI동일,KOSPI,,24500,0,0.00,24300,24600,24300,23941,585109550,617783964000,25215672
20240528,000210,DL,KOSPI,,55200,-2200,-3.83,57200,57900,54200,98662,5454530800,1156764796800,20955884
20240528,000215,DL우,KOSPI,,26850,-1850,-6.45,28650,29300,26850,8722,243919200,45272187750,1686115
20240528,375500,DL이앤씨,KOSPI,,33800,-800,-2.31,34500,34600,33800,78239,2665766450,1307844457400,38693623
20240528,37550L,DL이앤씨2우(전환),KOSPI,,23700,0,0.00,23650,24000,23350,4766,112215700,50053238700,2111951
20240528,37550K,DL이앤씨우,KOSPI,,18070,-40,-0.22,18180,18180,18050,921,16686430,38197901950,2113885
20240528,007340,DN오토모티브,KOSPI,,80200,1100,1.39,80200,80200,78900,5115,406685000,801519201000,9994005
20240528,004840,DRB동일,KOSPI,,5850,330,5.98,6160,6930,5850,2845061,18300588650,116590500000,19930000
20240528,155660,DSR,KOSPI,,4295,-30,-0.69,4330,4330,4290,15179,65294420,68720000000,16000000
20240528,069730,DSR제강,KOSPI,,4140,0,0.00,4165,4175,4130,9016,37360370,59616000000,14400000
20240528,017860,DS단석,KOSPI,,109100,-1800,-1.62,111200,112500,108900,20872,2309481700,639479176400,5861404
20240528,017940,E1,KOSPI,,71800,300,0.42,71700,72500,71300,10060,723186700,492548000000,6860000
20240528,365550,ESR켄달스퀘어리츠,KOSPI,,4875,-5,-0.10,4880,4900,4850,138867,677083665,1038808875000,213089000
20240528,383220,F&F,KOSPI,,65500,-900,-1.36,66200,66400,65100,58867,3867131700,2509113412500,38307075
20240528,007700,F&F홀딩스,KOSPI,,14630,-50,-0.34,14950,14950,14560,5913,86665110,572243189210,39114367
20240528,114090,GKL,KOSPI,,13310,-240,-1.77,13500,13550,13270,88678,1186781620,823298967700,61855670
20240528,078930,GS,KOSPI,,43200,-100,-0.23,42850,43400,42850,61542,2657795000,4013944329600,92915378
20240528,006360,GS건설,KOSPI,,15100,-70,-0.46,15120,15200,15000,271690,4091711060,1292280499000,85581490
20240528,001250,GS글로벌,KOSPI,,2415,15,0.63,2400,2420,2400,202605,487792705,199319040060,82533764
20240528,007070,GS리테일,KOSPI,,19970,-80,-0.40,19960,20050,19910,86303,1726041060,2091216902340,104717922
20240528,078935,GS우,KOSPI,,37250,150,0.40,37150,37400,37050,6026,224248400,66484768500,1784826
20240528,012630,HDC,KOSPI,,8140,-90,-1.09,8190,8280,8130,29618,242041500,486297608940,59741721
20240528,039570,HDC랩스,KOSPI,,9030,-140,-1.53,9170,9170,8950,60817,549274320,234397137030,25957601
20240528,089470,HDC현대EP,KOSPI,,4210,-10,-0.24,4240,4265,4210,14817,62589955,134299000000,31900000
20240528,294870,HDC현대산업개발,KOSPI,,17510,-160,-0.91,17650,17790,17360,123749,2173617880,1154037348300,65907330
20240528,009540,HD한국조선해양,KOSPI,,135400,1100,0.82,134600,137500,133400,190498,25879165000,9582679906400,70773116
20240528,267250,HD현대,KOSPI,,68500,1000,1.48,67400,68600,66700,282573,19160973000,5411026322500,78993085
20240528,267270,HD현대건설기계,KOSPI,,58900,-800,-1.34,59900,60000,58000,162972,9569498500,1110093954400,18847096
20240528,443060,HD현대마린솔루션,KOSPI,,134300,-2700,-1.97,136800,141500,132100,1189522,162144357600,5969635000000,44450000
