BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20220419,095570,AJ네트웍스,KOSPI,,6520,90,1.40,6440,6570,6440,28865,187791690,305281363400,46822295
20220419,006840,AK홀딩스,KOSPI,,23150,-300,-1.28,23450,23450,23000,24670,570781200,306681037150,13247561
20220419,027410,BGF,KOSPI,,5530,10,0.18,5520,5550,5410,260339,1431928800,529313854230,95716791
20220419,282330,BGF리테일,KOSPI,,181500,-3000,-1.63,185000,186000,180000,30858,5594457500,3137028939000,17283906
20220419,138930,BNK금융지주,KOSPI,,7990,140,1.78,7880,7990,7860,613274,4863695660,2604222615540,325935246
20220419,001460,BYC,KOSPI,,458500,3000,0.66,453500,458500,450500,158,72065500,286385977500,624615
20220419,001465,BYC우,KOSPI,,178500,-1500,-0.83,178500,179500,178500,95,16971000,38446222500,215385
20220419,001040,CJ,KOSPI,,87900,1000,1.15,87100,88200,86600,46288,4066373500,2564658124200,29176998
20220419,079160,CJ CGV,KOSPI,,27900,-600,-2.11,28550,28650,27800,494397,13854895900,1139097684600,40827874
20220419,00104K,CJ4우(전환),KOSPI,,75600,300,0.40,75300,75600,74900,2979,224678800,319524307200,4226512
20220419,000120,CJ대한통운,KOSPI,,130000,-2000,-1.52,132500,133000,129500,60688,7961292500,2965604720000,22812344
20220419,011150,CJ씨푸드,KOSPI,,4410,10,0.23,4455,4485,4275,1492404,6532876210,158454708930,35930773
20220419,011155,CJ씨푸드1우,KOSPI,,38800,100,0.26,38700,38900,37500,1933,73548050,7760000000,200000
20220419,001045,CJ우,KOSPI,,52500,100,0.19,52500,52600,52300,1107,58085900,118661707500,2260223
20220419,097950,CJ제일제당,KOSPI,,394500,7000,1.81,392500,399000,390500,42108,16626929000,5938876377000,15054186
20220419,097955,CJ제일제당 우,KOSPI,,182500,500,0.27,183000,184500,179500,4454,812513500,242256522500,1327433
20220419,000590,CS홀딩스,KOSPI,,70400,0,0.00,70000,70700,69700,1139,80008800,81275532800,1154482
20220419,012030,DB,KOSPI,,1025,20,1.99,1005,1030,1000,638694,649596825,206203281325,201173933
20220419,016610,DB금융투자,KOSPI,,6690,10,0.15,6700,6720,6670,76217,509728260,283966342410,42446389
20220419,005830,DB손해보험,KOSPI,,66500,-600,-0.89,67300,67500,65800,252227,16833697900,4708200000000,70800000
20220419,000990,DB하이텍,KOSPI,,72500,1600,2.26,71600,73500,71300,793787,57780540800,3218897630000,44398588
20220419,000995,DB하이텍1우,KOSPI,,101000,1000,1.00,102000,102000,100000,453,46124500,11343916000,112316
20220419,139130,DGB금융지주,KOSPI,,9210,130,1.43,9100,9210,9100,393610,3610999290,1557833121930,169145833
20220419,001530,DI동일,KOSPI,,27700,-750,-2.64,27550,28450,26600,170963,4700274600,708241079000,25568270
20220419,000210,DL,KOSPI,,59000,200,0.34,59100,59100,58600,23955,1411252200,1236397156000,20955884
20220419,001880,DL건설,KOSPI,,27300,-50,-0.18,27350,27450,27000,25551,692507150,602054653200,22053284
20220419,000215,DL우,KOSPI,,40050,100,0.25,40000,40050,39850,832,33278700,67528905750,1686115
