BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20191029,095570,AJ네트웍스,KOSPI,,4170,10,0.24,4170,4210,4120,26205,109230670,195248970150,46822295
20191029,068400,AJ렌터카,KOSPI,,11150,50,0.45,11100,11350,11100,89222,1001430950,246931245000,22146300
20191029,006840,AK홀딩스,KOSPI,,31850,150,0.47,31700,32300,31600,14575,466030150,421934817850,13247561
20191029,027410,BGF,KOSPI,,5810,-80,-1.36,5890,5950,5810,105850,620170600,556114555710,95716791
20191029,282330,BGF리테일,KOSPI,,185000,-2500,-1.33,189000,189500,185000,17653,3299708500,3197522610000,17283906
20191029,138930,BNK금융지주,KOSPI,,7010,-30,-0.43,7100,7100,6990,392543,2761269690,2284806074460,325935246
20191029,001460,BYC,KOSPI,,236000,-1500,-0.63,237500,238000,236000,335,79362000,147409140000,624615
20191029,001465,BYC우,KOSPI,,126000,1000,0.80,126000,126000,124500,40,4990000,27138510000,215385
20191029,001040,CJ,KOSPI,,82800,500,0.61,82500,83700,82400,42282,3508892100,2415855434400,29176998
20191029,079160,CJ CGV,KOSPI,,34200,-200,-0.58,34550,34750,33900,47089,1612526250,723716904600,21161313
20191029,00104K,CJ4우(전환),KOSPI,,61000,300,0.49,60500,61300,60400,8600,523796100,257817232000,4226512
20191029,000120,CJ대한통운,KOSPI,,153500,-2000,-1.29,157500,157500,153000,34613,5374188500,3501694804000,22812344
20191029,011150,CJ씨푸드,KOSPI,,2940,30,1.03,2900,2970,2900,294415,863811590,105636472620,35930773
20191029,011155,CJ씨푸드1우,KOSPI,,32100,-400,-1.23,32500,32850,31900,2472,79394400,6420000000,200000
20191029,001045,CJ우,KOSPI,,40850,-50,-0.12,41300,41300,40850,10496,429368600,92330109550,2260223
20191029,097950,CJ제일제당,KOSPI,,226500,-4000,-1.74,231000,231500,226000,25135,5720541000,3409773129000,15054186
20191029,097955,CJ제일제당 우,KOSPI,,97800,600,0.62,97200,98000,96900,3434,334880400,129822947400,1327433
20191029,037560,CJ헬로,KOSPI,,6130,10,0.16,6180,6180,6080,103728,633405460,474749282450,77446865
20191029,000590,CS홀딩스,KOSPI,,57300,0,0.00,57300,57300,56700,127,7260200,66151818600,1154482
20191029,012030,DB,KOSPI,,793,-2,-0.25,790,803,789,176065,139339089,159530928869,201173933
20191029,016610,DB금융투자,KOSPI,,4300,20,0.47,4280,4330,4265,32210,137851995,182519472700,42446389
20191029,005830,DB손해보험,KOSPI,,51800,400,0.78,51600,52300,51400,134702,6990860300,3667440000000,70800000
20191029,000990,DB하이텍,KOSPI,,17100,-250,-1.44,17500,17500,17000,200836,3444455950,759215854800,44398588
20191029,000995,DB하이텍1우,KOSPI,,37650,-1850,-4.68,39050,39750,37400,1830,69469150,4228697400,112316
20191029,139130,DGB금융지주,KOSPI,,7050,-10,-0.14,7100,7100,7030,328729,2321692990,1192478122650,169145833
20191029,001530,DI동일,KOSPI,,71900,-300,-0.42,72300,75800,71800,3334,240819900,174100098000,2421420
20191029,004840,DRB동일,KOSPI,,5510,-30,-0.54,5540,5670,5450,7263,40303340,109814300000,19930000
20191029,155660,DSR,KOSPI,,3985,80,2.05,4050,4450,3930,354540,1483968855,63760000000,16000000
20191029,069730,DSR제강,KOSPI,,4140,45,1.10,4105,4390,4105,118098,498919505,59616000000,14400000
20191029,017940,E1,KOSPI,,48850,-600,-1.21,49600,49600,48750,6302,308286000,335111000000,6860000
20191029,007700,F&F,KOSPI,,93400,3000,3.32,90600,93700,90000,58865,5425227800,1438360000000,15400000
20191029,114090,GKL,KOSPI,,21900,0,0.00,22000,22150,21700,74073,1621957250,1354639173000,61855670
20191029,078930,GS,KOSPI,,50500,-300,-0.59,50800,51000,50500,71904,3643050200,4692226589000,92915378
20191029,006360,GS건설,KOSPI,,30550,-400,-1.29,31050,31200,30400,552402,16951601000,2441689442400,79924368
20191029,001250,GS글로벌,KOSPI,,2360,10,0.43,2350,2390,2340,79661,188351330,194779683040,82533764
20191029,007070,GS리테일,KOSPI,,38800,-250,-0.64,39200,39450,38550,109487,4249488150,2987600000000,77000000
20191029,078935,GS우,KOSPI,,37050,50,0.14,37000,37050,36800,1123,41471100,66127803300,1784826
20191029,012630,HDC,KOSPI,,12100,-50,-0.41,12150,12200,11900,155055,1868810600,722874824100,59741721
20191029,039570,HDC아이콘트롤스,KOSPI,,9650,-40,-0.41,9630,9700,9630,4626,44716860,158839000000,16460000
20191029,089470,HDC현대EP,KOSPI,,4490,-10,-0.22,4470,4535,4470,13538,61039050,143231000000,31900000
20191029,294870,HDC현대산업개발,KOSPI,,30850,-250,-0.80,31300,31550,30650,156916,4855813800,1355494087000,43938220
20191029,082740,HSD엔진,KOSPI,,3890,190,5.14,3780,4130,3705,1215223,4731137680,128164382380,32947142
20191029,003560,IHQ,KOSPI,,1725,10,0.58,1715,1755,1710,572391,988869240,252256665300,146235748
20191029,175330,JB금융지주,KOSPI,,5380,-20,-0.37,5410,5420,5330,292562,1569702820,1059767969720,196982894
20191029,234080,JW생명과학,KOSPI,,20400,-100,-0.49,20500,20700,20250,29467,602415800,323024901600,15834554
20191029,001060,JW중외제약,KOSPI,,28250,100,0.36,28250,28850,28150,31817,907099950,573984121500,20318022
20191029,001067,JW중외제약2우B,KOSPI,,38500,-400,-1.03,39250,39250,38150,618,23752100,3379915000,87790
20191029,001065,JW중외제약우,KOSPI,,25750,-300,-1.15,26100,26200,25700,256,6609950,4309906250,167375
20191029,096760,JW홀딩스,KOSPI,,6220,-10,-0.16,6350,6350,6220,68766,430703460,401320022880,64520904
20191029,105560,KB금융,KOSPI,,42600,-300,-0.70,42550,43250,42450,842082,35917358600,17811551476200,418111537
20191029,002380,KCC,KOSPI,,227500,-1000,-0.44,229000,229500,226500,12427,2833156000,2401606707500,10556513
20191029,009070,KCTC,KOSPI,,2860,30,1.06,2800,2900,2800,28715,81548175,85800000000,30000000
20191029,009440,KC그린홀딩스,KOSPI,,4525,60,1.34,4470,4545,4450,41792,188228110,101518284500,22434980
20191029,119650,KC코트렐,KOSPI,,7020,50,0.72,7100,7140,6990,126489,893179850,91260000000,13000000
20191029,092220,KEC,KOSPI,,1015,10,1.00,1005,1025,1000,684130,694184845,118457544100,116706940
20191029,001390,KG케미칼,KOSPI,,10800,0,0.00,10750,10900,10750,14194,153620600,140542905600,13013232
20191029,001940,KISCO홀딩스,KOSPI,,12700,0,0.00,12600,12700,12400,11748,147468950,234650026000,18476380
20191029,025000,KPX케미칼,KOSPI,,53700,300,0.56,53300,53800,53300,1469,78724200,259908000000,4840000
20191029,092230,KPX홀딩스,KOSPI,,55300,300,0.55,55000,55300,54600,1058,58433700,233622923800,4224646
20191029,000040,KR모터스,KOSPI,,497,4,0.81,489,499,489,216615,107181154,94153705275,189444075
20191029,044450,KSS해운,KOSPI,,7300,30,0.41,7270,7330,7250,13739,100149820,169256924000,23185880
20191029,030200,KT,KOSPI,,26750,-100,-0.37,26900,26900,26700,388575,10403759450,6984740864000,261111808
20191029,033780,KT&G,KOSPI,,101500,-500,-0.49,102000,103000,101500,221704,22612604300,13935188445500,137292497
20191029,030210,KTB투자증권,KOSPI,,2345,-10,-0.42,2355,2375,2335,82645,194401065,141436545740,60314092
20191029,058850,KTcs,KOSPI,,2085,25,1.21,2065,2090,2050,172802,357091885,88998225000,42685000
20191029,058860,KTis,KOSPI,,2225,20,0.91,2225,2225,2200,12939,28592180,77434450000,34802000
20191029,093050,LF,KOSPI,,19400,-400,-2.02,19800,19900,19350,45966,896432350,567256000000,29240000
20191029,003550,LG,KOSPI,,69500,300,0.43,69300,69800,68600,241676,16744027000,11992720604500,172557131
20191029,034220,LG디스플레이,KOSPI,,13700,-100,-0.72,13900,14000,13600,1028777,14150300550,4902075090000,357815700
20191029,001120,LG상사,KOSPI,,15800,650,4.29,15300,15950,15300,303976,4763333050,612408000000,38760000
20191029,051900,LG생활건강,KOSPI,,1224000,-22000,-1.77,1246000,1253000,1215000,46230,56734407000,19116673128000,15618197
20191029,051905,LG생활건강우,KOSPI,,748000,-16000,-2.09,756000,761000,737000,1289,959531000,1570573356000,2099697
20191029,003555,LG우,KOSPI,,45050,-50,-0.11,45150,45200,44900,3632,163577600,149326198850,3314677
20191029,032640,LG유플러스,KOSPI,,13800,0,0.00,13800,13950,13750,852455,11789363850,6025236781800,436611361
20191029,011070,LG이노텍,KOSPI,,126500,500,0.40,127000,127500,126000,84414,10711154500,2993889035500,23667107
20191029,066570,LG전자,KOSPI,,69000,200,0.29,69400,69600,68800,307860,21280889800,11291699166000,163647814
20191029,066575,LG전자우,KOSPI,,28150,150,0.54,28150,28350,28000,12101,341174700,483785674800,17185992
20191029,108670,LG하우시스,KOSPI,,59700,-100,-0.17,60100,60300,59500,7759,464079700,535369899000,8967670
20191029,108675,LG하우시스우,KOSPI,,28500,0,0.00,28600,28600,28300,1902,53952250,29421405000,1032330
20191029,051910,LG화학,KOSPI,,300000,-2000,-0.66,304000,304500,300000,141589,42651977000,21177702900000,70592343
20191029,051915,LG화학우,KOSPI,,168000,1500,0.90,167000,168000,166000,5612,937186000,1291718400000,7688800
20191029,079550,LIG넥스원,KOSPI,,34200,-400,-1.16,34400,35050,34000,69886,2401646100,752400000000,22000000
20191029,006260,LS,KOSPI,,50000,1700,3.52,48400,50400,48400,145024,7232849200,1610000000000,32200000
20191029,000680,LS네트웍스,KOSPI,,2435,5,0.21,2445,2450,2395,6625,16008290,191885343960,78803016
20191029,010120,LS산전,KOSPI,,49450,-450,-0.90,49850,50400,49400,65424,3261333700,1483500000000,30000000
20191029,229640,LS전선아시아,KOSPI,,7260,10,0.14,7250,7300,7170,50171,362672690,222336621540,30624879
20191029,023150,MH에탄올,KOSPI,,6090,20,0.33,6020,6130,6020,925,5621140,44935223340,7378526
20191029,035420,NAVER,KOSPI,,153000,-4000,-2.55,157500,158000,152000,321007,49321738000,25216449435000,164813395
20191029,181710,NHN,KOSPI,,57700,-700,-1.20,58500,58900,57100,56647,3271717900,1128901942500,19565025
20191029,005940,NH투자증권,KOSPI,,12200,-50,-0.41,12300,12350,12200,314432,3849994100,3433188421400,281408887
20191029,005945,NH투자증권우,KOSPI,,8980,0,0.00,8960,9000,8950,21731,194877130,169461292640,18870968
20191029,034310,NICE,KOSPI,,19150,-450,-2.30,19400,19550,19150,39459,761089200,725446045000,37882300
20191029,008260,NI스틸,KOSPI,,2275,10,0.44,2255,2285,2255,19659,44564710,65065266175,28600117
20191029,004250,NPC,KOSPI,,4030,25,0.62,4030,4050,4000,6884,27638965,147981600000,36720000
20191029,004255,NPC우,KOSPI,,2315,0,0.00,2320,2320,2310,3035,7032285,12223200000,5280000
20191029,010060,OCI,KOSPI,,63700,-1000,-1.55,64800,65400,63300,229618,14725245500,1519204932700,23849371
20191029,005490,POSCO,KOSPI,,212000,500,0.24,214000,215500,211500,250933,53457565312,18483609020000,87186835
20191029,100840,S&TC,KOSPI,,17400,-100,-0.57,17700,17700,17250,30552,531603000,130616771400,7506711
20191029,064960,S&T모티브,KOSPI,,48000,100,0.21,47900,48450,47700,48155,2311537300,701910528000,14623136
20191029,003570,S&T중공업,KOSPI,,6100,20,0.33,6070,6160,6070,2990,18293980,202841451700,33252697
20191029,036530,S&T홀딩스,KOSPI,,14650,350,2.45,14300,14950,14300,9091,134022750,238851929900,16303886
20191029,010950,S-Oil,KOSPI,,102000,-2000,-1.92,104500,105500,101500,193195,19882176500,11483444784000,112582792
20191029,010955,S-Oil우,KOSPI,,60600,-100,-0.16,60300,61000,60300,5002,303574600,243728776200,4021927
20191029,034120,SBS,KOSPI,,16700,500,3.09,16250,16800,16200,70082,1159754150,304818119400,18252582
20191029,101060,SBS미디어홀딩스,KOSPI,,1960,-45,-2.24,1995,2015,1960,507578,1007200490,274196532400,139896190
20191029,004060,SG세계물산,KOSPI,,980,-8,-0.81,984,1010,980,911092,898266482,198376460800,202424960
