BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20210112,095570,AJ네트웍스,KOSPI,,4385,25,0.57,4310,4450,4270,183639,799014915,205315763575,46822295
20210112,006840,AK홀딩스,KOSPI,,25000,200,0.81,24600,25300,24250,125264,3124306700,331189025000,13247561
20210112,027410,BGF,KOSPI,,4725,35,0.75,4690,4770,4630,333509,1570346425,452261837475,95716791
20210112,282330,BGF리테일,KOSPI,,140500,5000,3.69,137000,141500,134000,89517,12423156500,2428388793000,17283906
20210112,138930,BNK금융지주,KOSPI,,5940,220,3.85,5760,5990,5720,6466669,38116163750,1936055361240,325935246
20210112,001460,BYC,KOSPI,,315500,2000,0.64,317000,317500,312000,885,277733500,197066032500,624615
20210112,001465,BYC우,KOSPI,,152000,-4000,-2.56,153500,155000,150500,302,45918500,32738520000,215385
20210112,001040,CJ,KOSPI,,98300,-200,-0.20,97500,102000,95400,296619,29016933100,2868098903400,29176998
20210112,079160,CJ CGV,KOSPI,,28150,2000,7.65,26150,29150,25500,2564920,71276248150,988065000000,35100000
20210112,00104K,CJ4우(전환),KOSPI,,78400,-300,-0.38,78100,80000,75100,23449,1813566300,331358540800,4226512
20210112,000120,CJ대한통운,KOSPI,,172000,2000,1.18,171500,172000,168000,88355,15035017500,3923723168000,22812344
20210112,011150,CJ씨푸드,KOSPI,,4860,5,0.10,4855,4950,4810,580438,2837516360,174623556780,35930773
20210112,011155,CJ씨푸드1우,KOSPI,,38700,1500,4.03,37600,39000,37600,371,14140400,7740000000,200000
20210112,001045,CJ우,KOSPI,,58800,100,0.17,58600,59700,56300,14513,842890700,132901112400,2260223
20210112,097950,CJ제일제당,KOSPI,,417000,-7000,-1.65,423500,423500,406000,98843,40874401500,6277595562000,15054186
20210112,097955,CJ제일제당 우,KOSPI,,177000,-3500,-1.94,180000,180000,174000,10319,1819530000,234955641000,1327433
20210112,000590,CS홀딩스,KOSPI,,61900,200,0.32,62000,63500,61400,9857,616065600,71462435800,1154482
20210112,012030,DB,KOSPI,,836,-4,-0.48,820,853,819,1727946,1439496557,168181407988,201173933
20210112,016610,DB금융투자,KOSPI,,5490,-240,-4.19,5740,5780,5390,578421,3234407420,233030675610,42446389
20210112,005830,DB손해보험,KOSPI,,42700,-50,-0.12,43000,43000,42050,297675,12628933200,3023160000000,70800000
20210112,000990,DB하이텍,KOSPI,,61900,5700,10.14,55700,63900,55000,7038777,426166687100,2748272597200,44398588
20210112,000995,DB하이텍1우,KOSPI,,123500,1000,0.82,124000,131000,120000,6454,811209000,13871026000,112316
20210112,139130,DGB금융지주,KOSPI,,7150,130,1.85,7050,7210,7000,802159,5733003930,1209392705950,169145833
20210112,001530,DI동일,KOSPI,,162500,-6500,-3.85,166000,168500,154500,51689,8241013500,400661462500,2465609
20210112,004840,DRB동일,KOSPI,,7330,40,0.55,7290,7490,7220,120027,880080810,146086900000,19930000
20210112,155660,DSR,KOSPI,,5900,-120,-1.99,6050,6060,5650,249349,1454472000,94400000000,16000000
20210112,069730,DSR제강,KOSPI,,4910,-30,-0.61,4910,4930,4800,156493,762438855,70704000000,14400000
20210112,017940,E1,KOSPI,,42350,550,1.32,41850,42650,41450,22894,960039350,290521000000,6860000
20210112,365550,ESR켄달스퀘어리츠,KOSPI,,5230,80,1.55,5150,5230,5090,724948,3761207800,749244570000,143259000
