BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20220518,095570,AJ네트웍스,KOSPI,,6820,190,2.87,6640,6930,6640,170565,1159586530,319328051900,46822295
20220518,006840,AK홀딩스,KOSPI,,19700,300,1.55,19550,19900,19350,16568,323311900,260976951700,13247561
20220518,027410,BGF,KOSPI,,5130,-70,-1.35,5230,5230,5090,167994,863265240,491027137830,95716791
20220518,282330,BGF리테일,KOSPI,,187000,-6000,-3.11,188500,191000,183000,64386,12015945000,3232090422000,17283906
20220518,138930,BNK금융지주,KOSPI,,7720,-30,-0.39,7770,7790,7710,692003,5357300520,2516220099120,325935246
20220518,001460,BYC,KOSPI,,438500,500,0.11,440000,441000,435000,97,42441000,273893677500,624615
20220518,001465,BYC우,KOSPI,,175000,-1000,-0.57,172000,175000,172000,69,11900500,37692375000,215385
20220518,001040,CJ,KOSPI,,83100,0,0.00,83000,83700,81800,41693,3455162700,2424608533800,29176998
20220518,079160,CJ CGV,KOSPI,,26250,-600,-2.23,27100,27100,26100,180616,4784284150,1072181932500,40845026
20220518,00104K,CJ4우(전환),KOSPI,,73800,800,1.10,73000,73800,72100,9173,667755200,311916585600,4226512
20220518,000120,CJ대한통운,KOSPI,,132500,1000,0.76,131000,133000,129000,38045,5004716500,3022635580000,22812344
20220518,011150,CJ씨푸드,KOSPI,,4030,135,3.47,3900,4095,3900,1205964,4850133150,144801015190,35930773
20220518,011155,CJ씨푸드1우,KOSPI,,33350,650,1.99,32900,33350,32900,298,9924800,6670000000,200000
20220518,001045,CJ우,KOSPI,,51800,0,0.00,52100,52100,51300,1294,66663800,117079551400,2260223
20220518,097950,CJ제일제당,KOSPI,,407500,6500,1.62,401500,410000,398500,32788,13286273500,6134580795000,15054186
20220518,097955,CJ제일제당 우,KOSPI,,180000,1000,0.56,179000,181000,178500,1728,310626500,238937940000,1327433
20220518,000590,CS홀딩스,KOSPI,,64900,-100,-0.15,65000,65200,64300,1159,74863700,74925881800,1154482
20220518,012030,DB,KOSPI,,979,18,1.87,965,985,957,533972,519671538,196949280407,201173933
20220518,016610,DB금융투자,KOSPI,,5970,10,0.17,5980,6030,5950,58071,347636490,253404942330,42446389
20220518,005830,DB손해보험,KOSPI,,63700,600,0.95,62600,64900,62600,138897,8888953300,4509960000000,70800000
20220518,000990,DB하이텍,KOSPI,,74200,1800,2.49,73300,74900,73000,1132911,83779091300,3294375229600,44398588
20220518,000995,DB하이텍1우,KOSPI,,103000,1500,1.48,102000,103000,102000,193,19762000,11568548000,112316
20220518,139130,DGB금융지주,KOSPI,,8740,70,0.81,8680,8760,8680,328390,2864247040,1478334580420,169145833
20220518,001530,DI동일,KOSPI,,24750,200,0.81,24950,25200,24500,178208,4426980000,632814682500,25568270
20220518,000210,DL,KOSPI,,62500,-900,-1.42,63500,63800,62400,37962,2388653100,1309742750000,20955884
20220518,001880,DL건설,KOSPI,,23500,-550,-2.29,24300,24300,23100,45962,1090224600,518252174000,22053284
20220518,000215,DL우,KOSPI,,39850,0,0.00,40050,40050,39800,1615,64377750,67191682750,1686115
20220518,375500,DL이앤씨,KOSPI,,50100,-1300,-2.53,51600,51600,49950,330083,16646322400,1938550512300,38693623
20220518,37550L,DL이앤씨2우(전환),KOSPI,,39650,-550,-1.37,41000,41000,39450,8399,334048550,83738857150,2111951
20220518,37550K,DL이앤씨우,KOSPI,,34000,-400,-1.16,34450,34750,33700,4401,149613300,71872090000,2113885
20220518,004840,DRB동일,KOSPI,,5890,30,0.51,5930,5930,5810,31310,183327120,117387700000,19930000
20220518,155660,DSR,KOSPI,,6910,-120,-1.71,7190,7220,6890,449163,3157183660,110560000000,16000000
20220518,069730,DSR제강,KOSPI,,6380,60,0.95,6290,6420,6160,316205,1997022010,91872000000,14400000
20220518,017940,E1,KOSPI,,50200,400,0.80,49550,51200,49550,31542,1585106400,344372000000,6860000
20220518,365550,ESR켄달스퀘어리츠,KOSPI,,6800,-50,-0.73,6840,6870,6760,192442,1311414460,1449005200000,213089000
20220518,383220,F&F,KOSPI,,142000,10500,7.98,133000,142000,133000,308589,43016003000,5439604650000,38307075
20220518,007700,F&F홀딩스,KOSPI,,25050,600,2.45,24550,25050,24450,24747,613681650,979814893350,39114367
