BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20200715,095570,AJ네트웍스,KOSPI,,3260,50,1.56,3210,3345,3190,135388,443194485,152640681700,46822295
20200715,006840,AK홀딩스,KOSPI,,19050,250,1.33,18850,19400,18750,73704,1401302850,252366037050,13247561
20200715,027410,BGF,KOSPI,,4400,80,1.85,4305,4470,4300,160290,700756470,421153880400,95716791
20200715,282330,BGF리테일,KOSPI,,129000,2500,1.98,127000,129500,126500,46649,5980794000,2229623874000,17283906
20200715,138930,BNK금융지주,KOSPI,,5160,30,0.58,5170,5270,5100,1334311,6917068300,1681825869360,325935246
20200715,001460,BYC,KOSPI,,207000,-1500,-0.72,209000,209000,206000,146,30284500,129295305000,624615
20200715,001465,BYC우,KOSPI,,120500,0,0.00,122000,122000,118500,128,15219500,25953892500,215385
20200715,001040,CJ,KOSPI,,88900,0,0.00,89900,90700,87800,77113,6875791700,2593835122200,29176998
20200715,079160,CJ CGV,KOSPI,,19850,0,0.00,19950,20400,19600,315761,6311934400,420052063050,21161313
20200715,00104K,CJ4우(전환),KOSPI,,60700,300,0.50,60900,61100,60100,10052,608583300,256549278400,4226512
20200715,000120,CJ대한통운,KOSPI,,161000,500,0.31,163000,163000,160500,28359,4586106000,3672787384000,22812344
20200715,011150,CJ씨푸드,KOSPI,,3695,25,0.68,3680,3785,3660,704610,2617296235,132764206235,35930773
20200715,011155,CJ씨푸드1우,KOSPI,,44800,150,0.34,44650,46000,43500,16674,744395450,8960000000,200000
20200715,001045,CJ우,KOSPI,,45300,50,0.11,45250,46000,45150,4274,194237850,102388101900,2260223
20200715,097950,CJ제일제당,KOSPI,,392500,-13500,-3.33,410000,410000,391500,103449,40928188500,5908768005000,15054186
20200715,097955,CJ제일제당 우,KOSPI,,153500,-4000,-2.54,159000,159000,152000,11370,1753445500,203760965500,1327433
20200715,000590,CS홀딩스,KOSPI,,61300,-2700,-4.22,64000,64500,59600,9506,585569500,70769746600,1154482
20200715,012030,DB,KOSPI,,693,5,0.73,691,699,683,458484,317780697,139413535569,201173933
20200715,016610,DB금융투자,KOSPI,,3325,50,1.53,3315,3375,3295,171000,568048815,141134243425,42446389
20200715,005830,DB손해보험,KOSPI,,47950,50,0.10,48300,48950,47950,159790,7760292900,3394860000000,70800000
20200715,000990,DB하이텍,KOSPI,,31850,1100,3.58,31200,32400,31150,1974825,62817127450,1414095027800,44398588
20200715,000995,DB하이텍1우,KOSPI,,66200,300,0.46,68000,68700,65500,2792,187491900,7435319200,112316
20200715,139130,DGB금융지주,KOSPI,,5180,100,1.97,5160,5240,5130,891368,4615495290,876175414940,169145833
20200715,001530,DI동일,KOSPI,,69600,700,1.02,69000,70300,68900,4339,301017600,171606386400,2465609
20200715,004840,DRB동일,KOSPI,,6990,-150,-2.10,7190,7210,6930,167489,1179782440,139310700000,19930000
20200715,155660,DSR,KOSPI,,4010,25,0.63,3990,4075,3985,44121,177361200,64160000000,16000000
20200715,069730,DSR제강,KOSPI,,4085,0,0.00,4110,4230,4065,117664,487111660,58824000000,14400000
20200715,017940,E1,KOSPI,,35100,450,1.30,34750,35400,34650,7580,265438400,240786000000,6860000
20200715,007700,F&F,KOSPI,,85900,1100,1.30,85300,86700,84000,123227,10514330000,1322860000000,15400000
20200715,114090,GKL,KOSPI,,13050,450,3.57,12950,13100,12700,672260,8678900300,807216493500,61855670
20200715,078930,GS,KOSPI,,35750,-50,-0.14,36100,36500,35550,242530,8718725850,3321724763500,92915378
20200715,006360,GS건설,KOSPI,,27150,1050,4.02,26550,27950,26400,869825,23686102800,2174655378600,80097804
20200715,001250,GS글로벌,KOSPI,,1690,35,2.11,1675,1700,1665,301035,506879035,139482061160,82533764
20200715,007070,GS리테일,KOSPI,,36800,-300,-0.81,37350,37500,36800,188945,6989383100,2833600000000,77000000
20200715,078935,GS우,KOSPI,,29000,0,0.00,29300,29300,28900,3025,87845300,51759954000,1784826
20200715,012630,HDC,KOSPI,,8540,110,1.30,8520,8690,8480,197673,1696942550,510194297340,59741721
20200715,039570,HDC아이콘트롤스,KOSPI,,7990,190,2.44,7940,8040,7820,11761,93804340,131515400000,16460000
20200715,089470,HDC현대EP,KOSPI,,4090,220,5.68,3880,4130,3880,237816,960960435,130471000000,31900000
20200715,294870,HDC현대산업개발,KOSPI,,21050,400,1.94,20850,21300,20750,617864,12985659750,1387349296500,65907330
20200715,011200,HMM,KOSPI,,4995,25,0.50,5020,5080,4935,2067856,10341112865,1581178214025,316552195
20200715,082740,HSD엔진,KOSPI,,4890,90,1.88,4860,5020,4790,618849,3049275845,161111524380,32947142
20200715,003560,IHQ,KOSPI,,1595,-10,-0.62,1610,1615,1575,1349982,2151335835,233246018060,146235748
20200715,175330,JB금융지주,KOSPI,,4880,80,1.67,4835,4880,4830,180452,876148575,961276522720,196982894
20200715,234080,JW생명과학,KOSPI,,18850,-150,-0.79,19100,19100,18750,125230,2366265900,298481342900,15834554
20200715,001060,JW중외제약,KOSPI,,33900,-900,-2.59,35100,35400,33750,189544,6476109150,709189830600,20920054
20200715,001067,JW중외제약2우B,KOSPI,,54000,-10200,-15.89,67000,68100,53300,66291,3843660300,4880196000,90374
20200715,001065,JW중외제약우,KOSPI,,49700,-6700,-11.88,61200,64300,48300,158660,8521074650,8566341700,172361
20200715,096760,JW홀딩스,KOSPI,,5140,-10,-0.19,5170,5180,5090,93129,476736600,341564076700,66452155
20200715,105560,KB금융,KOSPI,,35650,550,1.57,35250,36450,35200,2786466,99894964100,14823552348000,415807920
20200715,002380,KCC,KOSPI,,140000,4000,2.94,137500,142000,137000,53819,7533272000,1244105940000,8886471
