date,open,high,low,close,volume,trading_value,market_cap,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,market_drawdown,volume_change_1d,trading_value_change_1d,trading_value_ma20,trading_value_ratio_20d
2019-07-31,1221.3,1224.26,1204.64,1212.99,141512620,5005413543218,1270590102760825,-0.008395598646240399,-0.02668025420464759,-0.027507416018600184,0.14297551438406605,-0.19301852147533127,0.36459133020621315,0.595676120849864,4050253674278.3,1.2358271717659504
2019-08-01,1206.94,1218.34,1204.25,1210.07,124777210,3995588725879,1266444016932015,-0.0024072745859405886,-0.027556334179819286,-0.03636899358147394,0.1397355883822823,-0.19496114747990845,-0.11826090139522538,-0.20174653075513516,4051774636299.1,0.9861330119605516
2019-08-02,1195.18,1201.49,1190.59,1196.25,150274603,4980053320003,1252426317304700,-0.011420826894311897,-0.035344493903619045,-0.047556489753021514,0.14355301646853147,-0.2041553568577359,0.2043433492382143,0.24638786963926695,4120769377912.95,1.2085251231713559
2019-08-05,1188.23,1189.47,1164.13,1165.01,209588981,6210701012911,1218986761221130,-0.026114942528735585,-0.04359997373001012,-0.05159599150107064,0.15158458002615557,-0.22493879397519823,0.3947066025521291,0.24711536480241114,4230681429810.4,1.4680143414129236
2019-08-06,1136.38,1165.55,1132.32,1146.7,263673548,7242051350126,1199822078360515,-0.015716603290958808,-0.06258685806778608,-0.061912007722639495,0.15846724375841248,-0.23712012347650213,0.25805062242275034,0.16606021366525248,4387372704866.25,1.6506578850922526
2019-08-07,1153.08,1155.45,1136.55,1141.53,227869727,5532836066535,1194382148567830,-0.0045085898665737645,-0.058912274627160977,-0.07019573026203263,0.15600561895293064,-0.24055963595720897,-0.13578844473242346,-0.23601258827877025,4469370002843.2,1.2379454068504674
2019-08-08,1151.42,1157.8,1143.9,1146.11,267978687,6889791905627,1201075087214990,0.004012159119777703,-0.052856446321287276,-0.07685678155179498,0.14881746116678043,-0.23751264037468733,0.17601706259120586,0.24525502342269978,4571010878208.3,1.5072797000928586
2019-08-09,1158.24,1162.26,1155.32,1156.54,200318432,4853176664423,1211647005617015,0.009100348134123415,-0.03319540229885065,-0.07130582812725839,0.15403816710242604,-0.23057373995422847,-0.25248371710993567,-0.2955989482847319,4645483265554.05,1.04470867442554
2019-08-12,1159.67,1163.59,1154.14,1158.95,145985452,3682568476649,1214063684821775,0.0020838016843343077,-0.005201672088651521,-0.06859278309089445,0.15508973288929,-0.22897040821757397,-0.2712330535814098,-0.2412045282330918,4642281533817.25,0.7932669420893355
2019-08-13,1150.53,1155.24,1146.45,1147.34,134056959,3825633188542,1201964187952035,-0.010017688424867499,0.0005581233103688632,-0.08279572471240948,0.15306873097552487,-0.23669434243440313,-0.08171014876194649,0.038849165412718545,4582737657625.4,0.8347920990363427
2019-08-14,1161.4,1165.69,1155.5,1156.76,139608345,4467699525573,1210466102930305,0.008210295117402122,0.01334174309917402,-0.06663223974050703,0.15799915086515912,-0.23042737772100697,0.041410651423176015,0.16783269733073913,4600664689376.2,0.9710987057782668
2019-08-16,1146.98,1152.59,1141.39,1152.22,135328630,3836304579842,1204455416120055,-0.00392475535115322,0.0053310764237290975,-0.06732286970106616,0.15800800456985187,-0.23344776198839734,-0.030655151738959496,-0.1413243979629586,4600187235387.0,0.8339453121236408
2019-08-19,1158.44,1161.01,1154.23,1158.03,119303963,3037784965585,1212023692822240,0.005042439811841382,0.0012883255226796564,-0.0761922236227005,0.14663187514848827,-0.2295824684655915,-0.11841298474683448,-0.20814812735486388,4549032736265.9,0.667787009173863
2019-08-20,1160.08,1174.24,1156.53,1171.85,130359774,3494205935220,1225338167708380,0.011934060430213389,0.011130764916519098,-0.06524201525158757,0.15661198588759678,-0.22038825908776416,0.09266926866461267,0.15024795198007213,4571383811844.15,0.7643650323490112
2019-08-21,1167.81,1179.39,1167.64,1174.78,109835926,3440797890336,1228645133179660,0.0025003200068267617,0.02391618874962953,-0.06666454806187394,0.1557525338938228,-0.2184389802544041,-0.15744003974723064,-0.015284744481048218,4519448118616.7,0.7613314280924083
2019-08-22,1175.78,1176.55,1165.39,1165.67,124978598,3814446844053,1219783818233325,-0.00775464342259824,0.007702548497527717,-0.06465046860957757,0.1547524980111162,-0.22449970727553348,0.13786629340203316,0.10859369414473585,4509108515306.85,0.8459425696020143
2019-08-23,1159.59,1167.97,1158.91,1164.21,105787412,3164026334391,1218378566146970,-0.001252498563058202,0.010405998854385423,-0.0644106207206917,0.15479426944171543,-0.22547102027782207,-0.1535557792062926,-0.17051502780175132,4432338294281.95,0.7138503706887247
2019-08-26,1143.86,1149.37,1140.58,1143.75,121496126,3640948971279,1196585967782030,-0.017574148993738326,-0.01233128675422912,-0.07768047222759822,0.16290850476922322,-0.2390827079674277,0.14849322526199993,0.15073282788583242,4394955392873.35,0.8284382083110534
2019-08-27,1151.79,1157.62,1145.98,1150.08,149314402,4494960491895,1202722359980495,0.00553442622950806,-0.018577462985877036,-0.05585656585558074,0.15774880019584692,-0.2348714673479163,0.22896430459025496,0.23455739900578743,4437292519271.05,1.0129962071180791
2019-08-28,1153.34,1162.69,1150.85,1161.26,147757205,3544855742118,1215062044220855,0.009721062882582121,-0.011508537768773697,-0.05068423720223014,0.16215336264993904,-0.22743360476874763,-0.01042898058822217,-0.21137110136789028,4457692276710.25,0.7952221737329258
2019-08-29,1161.95,1165.0,1152.04,1155.83,119369054,3692301290394,1209843131942780,-0.0046759554277251425,-0.008441497164720868,-0.04712322442889061,0.1609068490577139,-0.23104609079780725,-0.19212701675021537,0.04159423090878822,4392036664069.05,0.8406808897112502
2019-08-30,1167.74,1179.46,1167.06,1177.09,145633035,4189185681113,1231993657614875,0.018393708417327792,0.011063296140730428,-0.027254621633459264,0.17696753637785143,-0.21690217680557777,0.22002336551984403,0.1345730891494985,4401716511830.75,0.9517163747037052
2019-09-02,1173.52,1181.35,1171.65,1178.74,115710646,3257996316045,1233798400687965,0.001401761972321669,0.030592349726775936,-0.014637408568443089,0.17307225966722858,-0.21580446005641596,-0.20546429592708826,-0.22228409909502933,4315613661632.85,0.7549323390575023
2019-09-03,1176.5,1181.87,1171.04,1174.68,126157341,3632001142556,1230782266652490,-0.0034443558375892858,0.02138981636060122,0.008300357936841696,0.14537630936284113,-0.21850550854223205,0.09028292003486005,0.11479596360164646,4186678668115.1,0.8675137096659908
2019-09-04,1173.35,1190.29,1172.65,1190.29,118685726,3857858509401,1246047129202440,0.01328872544011972,0.024998708299605488,0.03801342984215572,0.13890141221224733,-0.2081204428122837,-0.05922457576210327,0.06218537879810637,4017469026078.85,0.96027087809719
2019-09-05,1194.52,1209.72,1193.4,1202.82,136102615,5001787541868,1257796189805060,0.010526846398776657,0.04065476756962538,0.053691098788468006,0.13994513021952462,-0.19978444834743736,0.14674796697961812,0.2965191775902156,3990916599845.5,1.2532929257558612
2019-09-06,1210.86,1211.46,1203.46,1206.78,92466135,3248694670225,1260477873819580,0.003292263181523536,0.025223219974683353,0.052935582099449485,0.13987586819188297,-0.1971499281494491,-0.32061455983046316,-0.3504932700496668,3808861738075.4,0.8529305849433512
2019-09-09,1209.64,1220.8,1208.96,1214.33,108586815,3632640488163,1267457458394495,0.006256318467326327,0.030193257206847957,0.04996800802393353,0.13848549701908858,-0.19212704241843626,0.17434144943984076,0.11818464242175408,3747834929262.4,0.969263736724373
2019-09-10,1217.07,1221.48,1213.56,1219.79,130828229,3900969828303,1274127373138025,0.004496306605288547,0.03840194776449746,0.05249579360628154,0.1386592879331458,-0.18849459790302836,0.20482610158516934,0.0738661976086965,3758754996845.1,1.0378356215228892
2019-09-11,1226.9,1232.02,1224.49,1229.75,170028532,5762059595063,1285207249798455,0.008165339935562788,0.03315158490787962,0.07182700855892765,0.1315578410297114,-0.18186838043536102,0.2996318401589002,0.4770838659804788,3855576317171.15,1.494474268192062
2019-09-16,1233.16,1236.66,1224.72,1236.65,162087559,5259105337902,1293736120056995,0.00561089652368385,0.028125571573469177,0.06906359141049156,0.1306456649549342,-0.17727792857523006,-0.04670376734182469,-0.08728723625002721,3895146607787.6,1.3501687785993537
2019-09-17,1234.04,1238.65,1231.65,1235.5,126150961,4013420718733,1293728966978395,-0.0009299316702382487,0.02379886971941869,0.07227786360243704,0.12884581033784281,-0.17804300388525196,-0.22171101978283236,-0.23686245837128206,3904002414732.15,1.0280272121728073
2019-09-18,1236.65,1244.74,1232.82,1241.2,115001950,3741643501346,1298686269016600,0.004613516794820027,0.022127428293791773,0.07182024645302798,0.12878786674092693,-0.1742508914790568,-0.08837832793045464,-0.06771710130424546,3939195341520.2,0.9498496969439546
2019-09-19,1241.71,1254.9,1241.36,1248.66,108013096,4019047298365,1304793538999345,0.006010312600708945,0.023668008427680354,0.06554593164654188,0.1253155536576437,-0.16928788120708915,-0.06077161300308387,0.0741395584371436,3965437409677.45,1.0135192875713326
2019-09-20,1249.23,1256.11,1246.41,1255.28,123574755,4415673487491,1312248423778115,0.0053016834046095695,0.020760317137629603,0.06852346822383759,0.1254998219134093,-0.1648837085528766,0.1440719651254141,0.098686618912734,4014181189535.2,1.1000184792361822
2019-09-23,1252.77,1257.62,1251.18,1255.45,103442093,3434555867040,1311559204247850,0.0001354279523293478,0.015202361217806049,0.0770200828707952,0.1192084186112395,-0.164770610463569,-0.16291889067471754,-0.22218980258172893,3995186640684.55,0.8596734460574564
2019-09-24,1253.95,1260.25,1249.55,1259.36,117429443,3693199553679,1316325765842950,0.003114421123899591,0.019312019425333782,0.08172924128808368,0.11778026615067665,-0.16216935440949487,0.1352191317319924,0.07530629771409325,4021645301648.95,0.9183305032307844
2019-09-25,1253.68,1254.37,1240.66,1242.0,124032454,4370740384004,1298566130352885,-0.013784779570575445,0.0006445375443118184,0.0859016393442622,0.1090337314820155,-0.17371866517643297,0.05622960333721405,0.18345632844292536,4058134872285.2,1.077031819187115
2019-09-26,1247.98,1251.33,1238.01,1244.5,140208009,4514194220953,1300486421197850,0.0020128824476650653,-0.0033315714445886213,0.08209863661658323,0.10915776268543603,-0.1720554579807333,0.13041389151261984,0.03282140423485491,4059096558738.1,1.1121179690183034
2019-09-27,1237.78,1237.96,1225.21,1229.06,100484391,3272297374597,1284909136051500,-0.012406588991562884,-0.020887770059269672,0.05838485782684333,0.12129403838597709,-0.18232742562137416,-0.28331917900638615,-0.27510930756847696,4045468640362.05,0.808879678845847
2019-09-30,1225.92,1239.73,1223.47,1238.29,129734831,3626085817574,1293750430355635,0.007509804240639184,-0.013668405750925983,0.07134267150013418,0.11893029594863157,-0.17618686465485123,0.2910943650939777,0.10811622614847805,4042157866721.05,0.8970668482365429
2019-10-01,1238.29,1247.48,1235.94,1244.73,137875396,4357823228562,1301792457277700,0.005200720348222276,-0.011617011815525213,0.05746374533807952,0.10544034108546389,-0.17190244291872903,0.06274772115747385,0.20179815034757298,4050589744093.5,1.0758490747962077
2019-10-02,1235.42,1235.55,1218.78,1218.78,557483788,4731818732039,1275376730499845,-0.020847894724157046,-0.018695652173913113,0.033968474812087424,0.13487574913942013,-0.18916653361009095,3.0433884810020784,0.08582163246681573,4124280864893.2,1.147307588170655
2019-10-04,1216.65,1226.58,1213.53,1214.14,298538950,4858650815598,1269459052390960,-0.0038070857742987796,-0.024395339493772483,0.03359212721762517,0.1350654752271635,-0.19225344616530937,-0.4644885529837147,0.026804087548879307,4185613348545.3,1.1607978116962507
2019-10-07,1222.33,1225.48,1212.86,1218.31,230409736,4787450411450,1273774974105970,0.0034345297906335226,-0.008746521732055368,0.02354048173134271,0.12819446016345007,-0.18947921656288247,-0.2282087948657956,-0.014654357114823213,4232092943647.75,1.131225253130564
2019-10-08,1223.97,1235.88,1220.21,1235.13,296014305,6923416725590,1290315849335470,0.013806009964623334,-0.0025519062578232,0.026861874594702684,0.1318370477321431,-0.17828915855021543,0.2847300211307042,0.4461594649693863,4328174402833.85,1.5996159306928408
2019-10-10,1224.12,1232.15,1212.63,1224.06,263565739,6275568506189,1278656275942780,-0.008962619319423992,-0.0166060109421321,0.014319097101377132,0.13654636762013905,-0.1856538400127734,-0.10961823618625455,-0.09357348330723103,4479518094632.05,1.4009472388802748
2019-10-11,1236.57,1240.31,1231.89,1233.99,164171236,4241005033898,1288312198457810,0.008112347433949285,0.012479692807561671,0.016189997776551834,0.137693811014073,-0.17904758103145446,-0.3771146560137697,-0.3242038502622515,4509936321918.8,0.9403691607099277
2019-10-14,1249.28,1254.58,1247.27,1248.44,200241066,4623274212149,1303344004836735,0.011709981442313167,0.028250448877394696,0.023487649513440845,0.14253082521518562,-0.16943424344031077,0.21970858524814907,0.09013645944665338,4546051541111.1,1.0169867566039577
2019-10-15,1246.55,1252.47,1246.55,1249.35,240429025,4367986278677,1304130267487340,0.0007289096792795213,0.025477916129720724,0.01593819882089842,0.14013501223496186,-0.16882883602107612,0.20069788781488018,-0.055217995246995444,4476347875291.8,0.9757924094298109
2019-10-16,1258.05,1263.96,1253.78,1258.39,170705427,4702603866844,1313679489997450,0.007235762596550455,0.018832025778662942,0.017579751748675765,0.14098664328489252,-0.1628146788014262,-0.28999659254950605,0.07660683134479784,4448522801738.9,1.0571158284286597
2019-10-17,1256.71,1259.93,1249.82,1254.2,129504973,4047733806087,1310179291937395,-0.0033296513799379035,0.024622975997908636,0.015135572642654749,0.14165759683893905,-0.16560221406141884,-0.2413540959069802,-0.13925690517421674,4450238456106.6,0.9095543634370234
2019-10-18,1256.29,1260.41,1239.79,1242.13,274830067,5594431464937,1297816124944445,-0.009623664487322547,0.006596487815946794,0.0007492748952626638,0.1455219551726424,-0.17363217840225653,1.1221584054536655,0.3821144702065311,4542877854286.15,1.2314730099244737
2019-10-21,1246.61,1248.74,1241.69,1248.51,193136035,4501261948888,1303433597785125,0.005136338386481087,5.606997532914271e-05,-0.00012012877805012145,0.14508177703428768,-0.16938767363883123,-0.29725289118384557,-0.19540314737975084,4566988586812.3,0.9856083200833712
2019-10-22,1256.35,1270.33,1254.63,1266.0,247611717,6855164782312,1320626191863310,0.014008698368455308,0.013326930003601856,0.008539927346886689,0.15238321848425995,-0.15775187609771668,0.2820586122108182,0.5229428680562598,4688963151553.35,1.4619788129580493
2019-10-23,1263.85,1267.1,1258.46,1263.38,274990464,7040332861029,1318033462215200,-0.00206951026856228,0.003965384340307798,0.006316460233382504,0.15264803960821863,-0.15949491723880982,0.11057129013002243,0.02701147012465377,4869252001252.8,1.4458756415189864
2019-10-24,1269.25,1271.18,1252.79,1265.05,282918104,8588557289566,1320925577392890,0.0013218509078818386,0.008650932865571503,0.004518167958328156,0.15235119730145572,-0.1583838948320826,0.028828781495492173,0.21990784513996897,5114019888047.15,1.6794141355687302
2019-10-25,1267.96,1268.45,1258.52,1264.36,182153011,6107243840376,1321085717886620,-0.0005454329868385122,0.017896677481422874,0.018003220611916282,0.14312145489821823,-0.15884294001809574,-0.3561634677150247,-0.288909227188189,5200845060865.75,1.1742791351987263
2019-10-28,1269.36,1274.88,1265.04,1266.55,205577975,5833111435249,1323978477281620,0.0017321016166282899,0.014449223474381379,0.017717959019686536,0.14309677937573162,-0.15738597051466285,0.12860047644230277,-0.044886435238538414,5266790921580.55,1.1075266746109032
2019-10-29,1273.67,1274.63,1263.3,1267.43,183448893,5837748205842,1324830253150510,0.000694800836919196,0.0011295418641390498,0.031218980358973525,0.13419755884321177,-0.1568005215817765,-0.10764325312572998,0.0007949051967326426,5395063463142.8,1.0820536673430199
2019-10-30,1267.77,1267.77,1256.4,1258.68,173403705,5841397711464,1316917586271810,-0.006903734328523092,-0.00372017920182377,0.016466255885132064,0.13548616894474363,-0.16262174676672514,-0.05475741955008695,0.0006251563947803351,5505829057837.3,1.0609478881566499
2019-10-31,1264.96,1274.52,1260.34,1260.41,212307166,5800872485690,1318842099322865,0.0013744557790702494,-0.003667839215841129,0.0125971094132864,0.13453457070223027,-0.16147080738730102,0.22435195949244569,-0.006937590586319375,5577981520693.7,1.039959071963469
2019-11-01,1261.74,1272.4,1258.9,1271.86,137517160,4132609422151,1329601823560430,0.00908434557009219,0.0059318548514664116,0.04355174846978116,0.11095512040731408,-0.1538533184309968,-0.35227264067007513,-0.2875883011830356,5548021055199.3,0.7448799096171681
2019-11-04,1279.1,1291.46,1279.1,1290.75,255070930,5599086340905,1348921871205635,0.014852263613919892,0.01910702301527767,0.06309816001449575,0.11724346296068167,-0.14128612486029057,0.8548298263285832,0.35485495215047624,5585042831464.65,1.002514485540063
2019-11-05,1292.82,1299.68,1289.41,1299.47,256897211,5970565769611,1357355635608700,0.006755762153786593,0.025279502615529026,0.06661687091134438,0.11796345972469555,-0.1354848581616903,0.0071598947006623614,0.0663464369163409,5644198599372.7,1.0578234738718393
2019-11-06,1299.13,1307.95,1295.78,1298.81,227919394,6210976976816,1356677968766870,-0.0005078993743603544,0.031882607175771405,0.051557325949495025,0.11176385358479306,-0.13592394486135506,-0.11279926662964046,0.0402660679878355,5608576611934.0,1.1074069958499282
2019-11-07,1296.35,1300.12,1292.17,1297.71,177569522,5751369179857,1356193321975415,-0.0008469291120332123,0.029593544957593032,0.060168619185334116,0.1041379817909475,-0.13665575602746283,-0.22091087167422008,-0.07399927558491992,5582366645617.4,1.0302743522538564
2019-11-08,1304.24,1305.68,1289.76,1292.4,194214090,5198566274375,1350879042226045,-0.0040918232887162675,0.016149576211218264,0.047334257165779325,0.10511369197863184,-0.14018840811112876,0.09373550039741607,-0.09611674858537678,5630244707641.25,0.923328655203852
2019-11-11,1293.34,1293.34,1279.82,1281.94,135907385,4096852643965,1341464299941450,-0.008093469514082408,-0.006825489056749956,0.026833488193265254,0.10519484373092446,-0.1471472670179359,-0.30021871739583883,-0.21192643745653772,5603923629232.05,0.7310686074653776
2019-11-12,1286.24,1294.29,1281.79,1294.29,258564617,4677382649735,1352801975637895,0.00963383621698366,-0.0039862405442219195,0.03597070476647857,0.10917610115765147,-0.13893102347117992,0.9025060117226154,0.1417014611509566,5619393447784.95,0.8323643277867878
2019-11-13,1288.43,1289.24,1280.25,1283.04,242503193,4370308505541,1340049034596730,-0.008692024198595383,-0.012141883724332225,0.019588521841400475,0.11320551284771278,-0.14641545585182814,-0.06211764079073512,-0.06565084945774058,5602778679719.8,0.7800251902435602
2019-11-14,1285.95,1294.53,1282.63,1294.53,311929720,5936905789653,1351572799755680,0.008955293677515908,-0.0024504704440899694,0.03215595598788057,0.1153600602364153,-0.13877135558039277,0.28629118710201884,0.35846377484009473,5697237278898.1,1.0420674967571746
2019-11-15,1294.19,1311.53,1291.4,1309.99,251610638,5618595208954,1366945636543555,0.011942558303013495,0.013610337356855462,0.05463196283802807,0.11288253238839667,-0.12848608228218628,-0.1933739497473982,-0.05361556877890172,5698445466098.95,0.9859873613567081
2019-11-18,1309.38,1311.84,1303.28,1308.94,258726287,4818423679644,1365557913939685,-0.0008015328361284935,0.021061828166684782,0.048401694820225716,0.11314122874742094,-0.12918462930438013,0.028280398064886247,-0.1424148741014155,5714303552636.75,0.843221511643468
2019-11-19,1302.74,1305.07,1293.49,1303.65,187276898,4916316589685,1360301712600045,-0.004041438110226614,0.007231764133231344,0.029739336492891066,0.10650409771903381,-0.13270397573048043,-0.276158212713809,0.02031637658899954,5617361143005.4,0.8752003769255029
2019-11-20,1295.15,1299.69,1284.9,1285.1,174925658,4920824254742,1342298771069235,-0.014229279331108957,0.00160556179074689,0.01719197707736364,0.11980626905748877,-0.1450449731225717,-0.06595175449777047,0.0009168785156061787,5511385712691.05,0.8928470100379355
2019-11-21,1283.87,1285.72,1260.61,1266.1,152831256,4927741152269,1323287418663160,-0.014784841646564462,-0.021961638586977528,0.0008300067191020499,0.13203555646889467,-0.15768534780988874,-0.12630738253389906,0.0014056379925242446,5328344905826.2,0.9248164747895419
2019-11-22,1267.51,1273.67,1265.1,1270.6,164583048,4371782755623,1326557327161155,0.003554221625464038,-0.03006893182390713,0.004935303236420108,0.13258113667755766,-0.1546915748576294,0.0768939044772361,-0.11282215917327687,5241571851588.55,0.8340594919629033
2019-11-25,1281.55,1289.56,1280.33,1284.46,143033306,4254767274414,1341350473427755,0.01090823233118221,-0.01870215594297675,0.014140776124116794,0.13781259704312868,-0.1454707541646707,-0.13093536826465868,-0.026766078680029226,5162654643546.8,0.8241433076939132
2019-11-26,1289.19,1296.92,1283.17,1283.39,204362029,7059010723749,1339641446131955,-0.0008330348940410737,-0.015540981091550665,0.012592411415226046,0.1379256332128283,-0.14618260684443007,0.4287723238390364,0.6590826873653677,5223717769442.15,1.351338459562842
2019-11-27,1290.97,1292.9,1280.36,1287.19,133510112,3790946750281,1344231885861345,0.002960908219637126,0.001626332581122103,0.022650713445832027,0.13516627326888722,-0.14365453190696675,-0.3466980502527698,-0.462963452155283,5121195221383.0,0.7402464827843918
2019-11-28,1280.04,1286.46,1278.45,1278.79,118221765,3863648062983,1336956536378930,-0.006525843115623986,0.010022904983808534,0.014582556469720176,0.13787803438717475,-0.14924290808451746,-0.11451077952807054,0.019177613797031423,5024334000247.65,0.7689871061104935
2019-11-29,1282.52,1282.6,1256.79,1258.92,125500857,4422610298981,1317059431760330,-0.01553812588462522,-0.009192507476782463,-0.010174075763055512,0.14564439833487974,-0.1624620788759379,0.06157150504393161,0.14467214065207656,5038834044089.15,0.8777050921470578
2019-12-02,1265.57,1270.98,1259.91,1261.86,123697288,4114934585030,1320163872469405,0.0023353350490895597,-0.01759494262180228,-0.02238233585124938,0.13453093235545466,-0.1605061472137953,-0.014370969594255434,-0.06956880510631713,4964626456295.4,0.8288507949700934
2019-12-03,1250.59,1257.84,1246.02,1255.43,147326249,4677684431508,1314642040369595,-0.005095652449558452,-0.021786051005540097,-0.03389074007095194,0.13190757792949337,-0.16478391612113463,0.19102246607055773,0.13675790826062362,4899982389390.25,0.9546329067705256
2019-12-04,1247.01,1249.03,1238.92,1246.62,143562560,5265802654502,1305516032693725,-0.007017515910883287,-0.031518268476293465,-0.04018293668819928,0.13315212430445475,-0.17064505827878018,-0.02554662882919123,0.12572849485795712,4852723673274.55,1.0851231203421707
2019-12-05,1253.46,1257.31,1237.88,1241.5,122074978,4312477030639,1299534485914830,-0.004107105613579076,-0.029160378169988843,-0.043314762157955156,0.13327561773311775,-0.1740513066155729,-0.14967399578274443,-0.18104089469588347,4780779065813.65,0.9020448281069126
2019-12-06,1249.64,1258.12,1248.21,1256.16,121934482,3743533620587,1313356249312080,0.011808296415626307,-0.002192355352206632,-0.028040854224698264,0.14191784731271775,-0.16429825961999034,-0.001150899244888648,-0.1319296093659882,4708027433124.25,0.7951384467831761
2019-12-09,1263.84,1265.08,1258.13,1262.17,113676829,3543038564847,1317647350468100,0.00478442236657739,0.00024566909165857354,-0.015421938624272546,0.14120185594810136,-0.1602999095215284,-0.06772204928873193,-0.05355770137535498,4680336729168.35,0.75700505537698
2019-12-10,1257.02,1269.59,1256.2,1267.79,104405106,3263881415997,1323535766188720,0.0044526490092458015,0.009845232310841556,-0.02047454589002462,0.1372973593135052,-0.15656101974559578,-0.08156211852109285,-0.07879032184964518,4609661667481.45,0.7080522718232952
2019-12-11,1267.22,1275.12,1263.98,1271.87,127008165,3813615395813,1328223923052300,0.003218198597559452,0.020254768895092257,-0.008705886020700881,0.13493399177803275,-0.15384666560221405,0.2164938082625958,0.16842951987214771,4581827011995.05,0.8323350894368337
2019-12-12,1282.31,1295.61,1282.2,1294.01,207600608,7813929473006,1349581047833710,0.017407439439565353,0.042295610149013285,-0.0004016901887171631,0.14562079442517292,-0.1391173026770982,0.6345453695831287,1.0489558232812302,4675678196162.7,1.6711863274548797
2019-12-13,1313.0,1315.82,1308.55,1315.82,158129962,5642230549120,1375545249182355,0.016854583813108004,0.047493949815309966,0.0044504156520277505,0.15186483141910023,-0.12460748310181491,-0.23829721153803174,-0.27792660931844226,4676859963171.0,1.2064142594713185
2019-12-16,1313.56,1318.92,1312.67,1313.89,114154061,4069306722202,1373584921471255,-0.001466765971029349,0.040977047465872385,0.00378168594435202,0.1519451609934648,-0.1258914790568949,-0.27809973798640386,-0.27877695057379814,4639404115298.9,0.8771184016462487
2019-12-17,1322.7,1334.99,1317.6,1334.91,155809572,5860863816164,1392755359900515,0.015998295138862417,0.052942522026518724,0.023978828673340224,0.16085887424619602,-0.11190723295545257,0.36490608073943154,0.44026101158394493,4686631476622.85,1.2505493221300372
2019-12-18,1334.59,1340.83,1328.51,1333.66,126282589,4670626258789,1391690306639230,-0.000936392715613743,0.04858200916760369,0.03778694265037763,0.15049718571826531,-0.1127388365533023,-0.1895068616195159,-0.2030822750210265,4674121576825.2,0.9992521978774513
2019-12-19,1337.49,1340.93,1327.53,1334.35,125850519,4434321902712,1393163495283185,0.0005173732435552747,0.031174411326033047,0.053905694652871095,0.137214009503498,-0.11227979136728938,-0.0034214534515125683,-0.05059371976773608,4649450614347.35,0.9537302942907917
2019-12-20,1340.01,1341.52,1333.17,1339.21,131774637,4832621555289,1398441957932695,0.0036422228051111727,0.01777598759708776,0.053998111128600756,0.13722193747164388,-0.10904651657884923,0.04707265450371323,0.08982199788729872,4672492554330.65,1.0342705738096758
2019-12-23,1341.73,1343.11,1333.54,1338.56,126063510,4971504943520,1399228056136300,-0.0004853607723956932,0.018776305474583088,0.042118867072544086,0.13407156255446692,-0.10947895044973122,-0.04334010800576138,0.02873872630870533,4708329437785.95,1.0558957288803916
2019-12-24,1340.39,1340.64,1326.86,1328.57,121570306,4477688564738,1389666372153725,-0.007463244083193876,-0.0047493838535932476,0.03520364035873724,0.13800251473766098,-0.11612512640374684,-0.035642383747684026,-0.09932935487183903,4579263329835.4,0.9778185359126199
2019-12-26,1329.87,1335.24,1323.87,1335.23,156466120,5161321996425,1395479593026370,0.0050129086160308756,0.0011772115831620855,0.03732160753268743,0.1384294971160753,-0.11169434243440302,0.2870422486227846,0.15267552037241816,4647782092142.6,1.110491390108537
2019-12-27,1328.24,1348.7,1323.6,1341.38,145325685,5587920808554,1398541485597980,0.004605948038914676,0.005268482781878969,0.048944705541957845,0.13507394379966212,-0.10760285273298198,-0.07120030202065475,0.08265301262437896,4733995729421.15,1.18038146376555
2019-12-30,1339.14,1343.1,1334.89,1336.59,110746538,4175161071440,1394948857017105,-0.003570949320848782,-0.0019563772671948865,0.061695739205032796,0.1197777736200749,-0.11078955771994248,-0.23794243254384106,-0.25282386517563826,4721623268044.1,0.8842639140012397
2020-01-02,1338.83,1340.45,1320.03,1322.39,118900852,4942579091165,1379913645857925,-0.010624050756028236,-0.012080145828352706,0.04796887134864414,0.12922779031624917,-0.12023657459151615,0.07363041903847134,0.1838056081176096,4763005493350.85,1.037701740647756
2020-01-03,1334.48,1342.07,1315.75,1322.79,145416219,5762646517226,1379499978255290,0.0003024826261539548,-0.004350542312411054,0.053654923014425204,0.1264792034530902,-0.11997046144020429,0.22300401177949514,0.1659189283438871,4817253597636.75,1.1962514325700107
2020-01-06,1308.27,1315.58,1306.71,1310.38,126338892,4668318231614,1365151926578955,-0.009381685679510587,-0.018611025815777005,0.05114629959410255,0.12912583593173882,-0.12822662195965706,-0.13119119126594814,-0.18990029708412226,4787379376492.35,0.9751302047498095
2020-01-07,1318.05,1327.91,1316.48,1324.2,137002740,4888163075337,1379941036109135,0.010546559013415946,-0.012807705497323685,0.06661296818364892,0.12961396966214955,-0.11903241258182973,0.08440669243798649,0.04709294285770915,4816163678727.25,1.014949532742786
2020-01-08,1313.54,1321.43,1304.81,1313.42,233310881,8213033525733,1364837666339480,-0.008140764235009756,-0.01733515887444903,0.045583365176410595,0.13149601373289332,-0.12620416200968643,0.7029650720854197,0.6801881195763455,5039638673984.55,1.6296869789753063
2020-01-09,1334.69,1338.54,1327.54,1338.54,176751924,7033126066917,1389439874545635,0.019125641455132403,0.012212736030974058,0.06050690477510945,0.14436615149290136,-0.10949225610729674,-0.24241885658131823,-0.14366280803787357,5214143049088.05,1.3488556030596608
