date,Breadth_20D,Momentum_20D,Dispersion_20D,Leader_Momentum_20D,Leadership_Gap_20D,NAVER_Momentum_20D,Semiconductor_Momentum_20D,Auto_Momentum_20D,Finance_Momentum_20D,NAVER_Relative_Strength,Semiconductor_Relative_Strength,Auto_Relative_Strength,Finance_Relative_Strength
2025-04,0.47181818181818175,-0.05841235754935927,0.017376455477918547,0.047534619126715104,0.08532598198967882,-0.049211009430348174,-0.10108676177916141,-0.09181190110114827,0.047534619126715104,0.009921353562272663,-0.041954398786540587,-0.032679538108527445,0.10666698211933595
2025-05,0.5236842105263159,0.0732114723429616,0.015165480011044131,0.22517026697860987,0.10074263366006055,-0.00021617649991723695,0.0639928011614539,0.01996349362973925,0.22517026697860987,-0.07479681378618516,-0.010587836124814044,-0.05461714365652868,0.15058962969234196
2025-06,0.5721052631578948,0.1521865081189011,0.018869898724842484,0.3150949641068332,0.07324295620109185,0.22570400833774446,0.16525051966551035,0.08041843242156808,0.12924686297035753,0.0725299397256063,0.012076451053372197,-0.07275563619057009,-0.023927205641780625
2025-07,0.5330434782608695,0.08582429326200838,0.024159270440482404,0.2141440435028438,0.06702672867521986,0.086508886709239,0.10750465156962591,0.0538540929279775,0.062059614450568464,0.003022507263831649,0.02401827212421855,-0.02963228651742986,-0.02142676499483889
2025-08,0.503,-0.011722844757884616,0.01842337193615646,0.08494539613380184,0.07121505020742737,-0.07640895007513403,0.01337571709674818,0.018018436449439883,-0.03430269019725669,-0.06322059614924314,0.026564071022639073,0.03120679037533078,-0.021114336271365792
2025-09,0.5938095238095238,0.08157879269940771,0.016603957338449955,0.22143644500304913,0.11006413517513898,0.05579639599486625,0.15255488090693756,0.019339461564474577,0.03355623698006943,-0.026963975275790822,0.06979450963628048,-0.0634209097061825,-0.04920413429058765
2025-10,0.5733333333333334,0.19383962460666251,0.024319651470273693,0.4964560995144835,0.21548061329011237,0.10008555450644757,0.3868659864187674,0.11634287232122348,0.01070180832271529,-0.10008688709113665,0.18669354482118317,-0.08382956927636076,-0.18947063327486893
2025-11,0.5295,0.10938844943208523,0.024206167210746515,0.30497305249608686,0.1703516016981959,0.006865311469990515,0.16670916229320695,0.1219416695102088,0.08783805197036501,-0.10314736003740513,0.056696490785811314,0.011928998002813157,-0.02217461953703064
2025-12,0.4666666666666666,0.027110719514439878,0.020100110823681554,0.12427888969440837,0.04400383699630827,-0.06958472351063942,0.04371041058167685,0.09504195346813135,0.016160495902546007,-0.09539243291531774,0.01790270117699852,0.06923424406345303,-0.009647213502132324
