,Breadth_20D,Momentum_20D,Dispersion_20D,Static MVO,Rolling MVO,Equal Weight,EIIE 40ep,NAVER Only,Winner,Winner Return (%)
2025-04,0.47181818181818186,-0.05841235754935931,0.017376455477918603,-4.255534561092988,-0.022065940130788775,0.9255535892274125,4.250478062747409,4.973826413968685,NAVER Only,4.973826413968685
2025-05,0.5236842105263159,0.07321147234296166,0.015165480011044195,2.85285341624546,13.954121804150898,4.838803793819246,-5.824894038870221,-6.483806501301325,Rolling MVO,13.954121804150898
2025-06,0.5721052631578948,0.15218650811890114,0.018869898724842526,12.35058360374326,6.847918951175114,20.800283860599023,37.054724387251945,39.99998935039919,NAVER Only,39.99998935039919
2025-07,0.5330434782608695,0.0858242932620084,0.02415927044048246,12.978673881493496,-6.063922054297743,1.399297798640764,-7.996439230476726,-10.47619693598284,Static MVO,12.978673881493496
2025-08,0.503,-0.011722844757884654,0.0184233719361565,-1.0664691223062794,-4.945376927296897,-1.9126348609343147,-7.417443502300214,-8.723369709797623,Static MVO,-1.0664691223062794
2025-09,0.5938095238095238,0.08157879269940775,0.016603957338450014,17.97339699796019,21.121667522132913,15.707882697300368,22.679823572042213,25.17481112439295,NAVER Only,25.17481112439295
2025-10,0.5733333333333334,0.19383962460666254,0.02431965147027374,33.93944983661561,23.440032180729943,23.405333429481566,-0.09951606340860009,-0.37244470655283246,Static MVO,33.93944983661561
2025-11,0.5295,0.10938844943208528,0.024206167210746556,-6.574137167686778,-7.175858512363808,-4.092021850046423,-7.395265757190527,-8.785042985008262,Equal Weight,-4.092021850046423
2025-12,0.4666666666666667,0.027110719514439902,0.020100110823681606,19.399951447548226,19.05927054465466,10.946745448402018,-0.4402321404218035,-0.6147729642563271,Static MVO,19.399951447548226
