date,Breadth_20D,Momentum_20D,Dispersion_20D,Leader,Leader_Momentum_20D,Leadership_Gap_20D,NAVER_Momentum_20D,Semiconductor_Momentum_20D,Auto_Momentum_20D,Finance_Momentum_20D,NAVER_Relative_Strength,Semiconductor_Relative_Strength,Auto_Relative_Strength,Finance_Relative_Strength
2025-06-05,0.52,0.0780197140884344,0.0158063516860968,000660.KS,0.17874996425872514,0.03199922547571821,-0.039678539311051475,0.1305837447046958,0.024437708015759174,0.14675073878300693,-0.11821401869047272,0.052048265325274554,-0.054097771363662076,0.06821525940358568
2025-06-09,0.56,0.1221269961919706,0.0152933333317434,000660.KS,0.20553655407411098,0.02269264557701378,0.05193427738449974,0.1503872899488813,0.07159965463880691,0.1828439084970972,-0.06949620669913355,0.028956805865248,-0.04983082944482638,0.06141342441346391
2025-06-10,0.56,0.1196730031214645,0.0150302857798514,000660.KS,0.2147096256839729,0.009274821873896277,0.04712038898467541,0.14750071926348118,0.051529054326292956,0.20543480381007662,-0.07269674814492606,0.02768358213387971,-0.06828808280330852,0.08561766668047514
2025-06-11,0.56,0.1063085596466384,0.0152727650025399,000660.KS,0.23299233973798206,0.07030251643523577,0.05678234931154158,0.13646142359753777,0.04055120502247389,0.16268982330274628,-0.04980689565482588,0.02987217863117031,-0.06603803994389357,0.056100578336378826
2025-06-12,0.54,0.0953142843855339,0.015042575769679,000660.KS,0.1885407634084053,0.044912260696588824,0.056854378908271386,0.11711743136160635,0.03836659432534373,0.14362850271181649,-0.03776248882545748,0.022500563627877487,-0.056250273408385135,0.04901163497808762
2025-06-13,0.51,0.0744213051555051,0.0149177821151436,000660.KS,0.14526858967049816,0.010364991485447783,0.04864010327016688,0.08047403928006025,0.023402696238892018,0.13490359818505038,-0.02493879198067908,0.00689514402921429,-0.05017619901195394,0.06132470293420442
2025-06-16,0.5399999999999999,0.1106658608790889,0.0157309876454164,000660.KS,0.23914160027601783,0.08743234333604777,0.10729391135353761,0.11869818572912366,0.05882181814964893,0.15170925693997006,-0.003750360226743174,0.00765391414884288,-0.05222245343063185,0.04066498535968928
2025-06-17,0.55,0.1124029111800517,0.0158410225628524,000660.KS,0.21980312929352985,0.07557236757001018,0.09957401293968915,0.1213452366715283,0.07221080431107652,0.14423076172351967,-0.012167197523779233,0.009604026208059918,-0.03953040615239187,0.03248955126005129
2025-06-18,0.5700000000000001,0.1702491474298348,0.0190246985447025,035420.KS,0.31337654593402586,0.0749351819264732,0.31337654593402586,0.1550629474090508,0.09323599624612422,0.12631575618458402,0.14476570729745872,-0.013547891227516345,-0.07537484239044293,-0.04229508245198313
2025-06-19,0.56,0.171739690046454,0.019428516579606,035420.KS,0.3621622405888236,0.14214093956049334,0.3621622405888236,0.13952762591717804,0.10723875748680456,0.10799582591263057,0.19087182542430065,-0.031762789247344936,-0.06405165767771842,-0.06329458925189241
